BALANCE_AS_OF_DATE,PLANT_NAME,MATERIAL_NAME,BATCH_NUMBER,UNRESRICTED_STOCK,STOCK_UNIT,STOCK_SELL_VALUE,CURRENCY
6/30/2024,CHINA-WAREHOUSE,MAT-0318,R9214A,650,KG,2795,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0318,S2436A,25,KG,108,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0325,E2304A,700,KG,3157,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0416,E5995A,2375,KG,10830,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0326,M1036A,17775,KG,48704,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0151,R9913A,50,KG,226,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0151,R6876A,16800,KG,75768,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0151,R4779A,13875,KG,62576,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0015,R1353A,825,KG,3721,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0015,R6289A,350,KG,1579,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0015,S7448A,0,KG,5750,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0279,SCRAP,8577,KG,19469,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0294,SCRAP,1199,KG,3441,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0327,M9336A,75,KG,281,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0327,M4250A,1125,KG,4208,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0327,M9654B,1375,KG,5143,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0327,M1382C,4125,KG,15428,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0327,M2299B,8250,KG,30855,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0327,M4196A,2750,KG,10285,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0327,M8046B,2750,KG,10285,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0356,M1514B,5400,KG,20196,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0356,M7917A,250,KG,935,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0356,M3010B,9625,KG,35998,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0356,M1770B,200,KG,748,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0356,M1969B,17825,KG,66666,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0356,M5875A,5500,KG,20570,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0356,M1457A,1375,KG,5143,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0356,M1969B,2750,KG,10285,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0356,M9399A,4125,KG,15428,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0356,M4631A,19250,KG,71995,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0270,V7805A,25,KG,241,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0270,V2994A,100,KG,963,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0111,4986A6798,1125,KG,6728,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0111,8783A3524,9625,KG,57558,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0111,8636A9945,2750,KG,16445,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0111,8666A5695,4125,KG,24668,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0352,2836G1716QDA,650,KG,4394,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0160,H6435A,0,KG,22064,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0187,SCRAP,147,KG,137,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0246,E7423A2097,1375,KG,3204,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0246,E2589A3005,17875,KG,41649,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0246,E1590A2837,5500,KG,12815,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0246,E1473A7656,19250,KG,44853,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0246,E7792A8971,30250,KG,70483,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0137,R1653A,1000,KG,4510,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0234,1962A6152,50,KG,100,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0234,9645A4711,30175,KG,60350,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0234,1966A4211,0,KG,49450,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0157,P5056A,100,KG,396,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0157,P6032A,500,KG,1980,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0158,P2370A,625,KG,4450,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0158,P8698A,2900,KG,20648,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0064,P9563A,250,KG,990,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0235,V6102A,0,KG,3896,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0177,1165,2425,KG,7615,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0229,2130A,1225,KG,3847,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0229,3126A,9625,KG,30223,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0229,5615B,2750,KG,8635,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0229,8420A,9625,KG,30223,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0229,4884B,23375,KG,73398,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0229,6978A,17875,KG,56128,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0229,9318A,2750,KG,8635,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0229,6658A,23375,KG,73398,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0229,4537B,8250,KG,25905,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0229,7841A,15125,KG,47493,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0229,4537B,9625,KG,30223,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0229,3621B,8250,KG,25905,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0229,4022A,2750,KG,8635,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0291,9943A,2750,KG,8635,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0291,1644A,22000,KG,69080,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0388,E8631A,1275,KG,9677,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0338,L2737A,8750,KG,34650,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0214,SCRAP,47,KG,299,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0390,M4269C,400,KG,1824,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0390,M8399A,8250,KG,37620,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0390,M5567C,11000,KG,50160,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0390,M1610B,12375,KG,56430,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0112,M1152B,6875,KG,31350,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0112,M9609B,6875,KG,31350,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0112,M2822A,1375,KG,6270,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0112,M1555A,12375,KG,56430,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0112,M4999B,12375,KG,56430,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0112,M3926B,13750,KG,62700,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0112,M6995A,11000,KG,50160,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0112,M6889C,13750,KG,62700,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0112,M9636A,9625,KG,43890,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0112,M2171A,13750,KG,62700,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0113,M7290A,1750,KG,4690,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0215,8639B,6475,KG,20720,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0215,3689A,1225,KG,3920,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0032,P4800D,1375,KG,5445,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0032,P3808A,975,KG,3861,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0032,P9566A,16500,KG,65340,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0065,8470G,6875,KG,18356,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0065,3931E,21950,KG,58607,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0065,7794A,4000,KG,10680,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0065,1873A,22000,KG,58740,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0065,8975A,11000,KG,29370,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0065,5249A,1375,KG,3671,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0065,6980A,24750,KG,66083,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0065,1266A,23375,KG,62411,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0413,1647A,21975,KG,62189,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0413,2583A,24750,KG,70043,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0413,8085A,6875,KG,19456,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0413,2209A,5500,KG,15565,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0413,6235A,23100,KG,65373,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0413,3997A,2625,KG,7429,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0413,3269A,24725,KG,69972,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0413,6471A,6875,KG,19456,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0413,7385A,10925,KG,30918,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0413,1632A,23375,KG,66151,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0413,3530A,15125,KG,42804,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0413,6957A,50,KG,142,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0413,5727A,19250,KG,54478,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0413,7537A,23175,KG,65585,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0413,9591A,17875,KG,50586,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0413,3999A,4125,KG,11674,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0413,5109A,1025,KG,2901,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0413,9498A,1375,KG,3891,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0413,9838A,1250,KG,3538,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0413,7385A,4125,KG,11674,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0413,1192A,1325,KG,3750,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0413,2712A,11000,KG,31130,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0413,4806A,13750,KG,38913,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0413,9591A,20625,KG,58369,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0413,2213B,24700,KG,69901,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0413,3182A,4125,KG,11674,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0413,6015A,4125,KG,11674,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0103,6929A,2525,KG,7070,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0397,P8121A,2750,KG,10890,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0180,M8366C,1050,KG,2940,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0429,V9006A,0,KG,8063,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,5316A,550,KG,512,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,4888A,1250,KG,1163,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,3401A,1250,KG,1163,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,2589A,1250,KG,1163,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,3280A,1025,KG,953,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,2616A,1250,KG,1163,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,5074A,1250,KG,1163,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,6115A,75000,KG,69750,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,9954A,81200,KG,75516,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,7293A,56150,KG,52220,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,6379A,78375,KG,72889,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,3528A,17500,KG,16275,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,1864A,1125,KG,1046,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,5796A,975,KG,907,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,4494A,1175,KG,1093,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,1064A,1225,KG,1139,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,6671A,1250,KG,1163,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,2956A,1100,KG,1023,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,1320A,950,KG,884,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,2492A,950,KG,884,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,9709A,1175,KG,1093,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,8587A,900,KG,837,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,6853A,1125,KG,1046,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,8920A,1225,KG,1139,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,6662A,1250,KG,1163,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,7312A,2250,KG,2093,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,5872A,1100,KG,1023,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,1095A,1050,KG,977,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,4115A,1225,KG,1139,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,8047A,1200,KG,1116,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,6798A,925,KG,860,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,4944A,975,KG,907,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,4907A,2350,KG,2186,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,5890A,1200,KG,1116,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,3365A,1175,KG,1093,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,8810A,1250,KG,1163,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,7412A,1150,KG,1070,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,5220A,1100,KG,1023,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,1239A,900,KG,837,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,8807A,1200,KG,1116,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,4554A,1250,KG,1163,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,9231A,1225,KG,1139,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,2135A,700,KG,651,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,5424A,925,KG,860,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,8079A,1200,KG,1116,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,5527A,1200,KG,1116,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,4747A,1225,KG,1139,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,6695A,1075,KG,1000,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,9207A,1200,KG,1116,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,6346A,1100,KG,1023,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,1997A,1175,KG,1093,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,6807A,1200,KG,1116,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,1564A,3675,KG,3418,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,1092A,1200,KG,1116,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,3032A,1050,KG,977,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,6510A,1225,KG,1139,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,5675A,1250,KG,1163,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,7184A,975,KG,907,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,9478A,1125,KG,1046,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,6325A,2450,KG,2279,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,3771A,2500,KG,2325,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,4001A,1225,KG,1139,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,8044A,750,KG,698,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,4219A,2475,KG,2302,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,4526A,1225,KG,1139,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,9208A,1150,KG,1070,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,5316A,1150,KG,1070,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,1499A,1075,KG,1000,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,5091A,900,KG,837,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,9806A,1025,KG,953,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,7564A,975,KG,907,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,8330A,1250,KG,1163,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,4971A,1075,KG,1000,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,2898A,1250,KG,1163,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,8082A,1175,KG,1093,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,2669A,1250,KG,1163,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,9310A,1200,KG,1116,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,3862A,2375,KG,2209,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,1279A,1200,KG,1116,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,8064A,1250,KG,1163,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,7495A,1250,KG,1163,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,7767A,1225,KG,1139,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,6270A,1250,KG,1163,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,5670A,1225,KG,1139,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,9394A,1150,KG,1070,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,8993A,1250,KG,1163,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,3084A,2500,KG,2325,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,4867A,2500,KG,2325,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,6115A,11250,KG,10463,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,4966A,3750,KG,3488,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,7153A,1250,KG,1163,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,6835A,1250,KG,1163,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,9195A,1250,KG,1163,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,7939A,1250,KG,1163,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,9971A,1250,KG,1163,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,8222A,1250,KG,1163,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,8258A,1250,KG,1163,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,2480A,1250,KG,1163,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,3109A,1250,KG,1163,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,7434A,12500,KG,11625,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,6502A,1250,KG,1163,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,9375A,1250,KG,1163,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,5380A,1250,KG,1163,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,1069A,750,KG,698,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,1857A,1250,KG,1163,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,5928A,1250,KG,1163,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,7187A,1250,KG,1163,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,1394A,1250,KG,1163,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,9954A,20000,KG,18600,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,3913A,3750,KG,3488,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,9737A,1250,KG,1163,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,6379A,23750,KG,22088,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,4373A,1250,KG,1163,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,7049A,1250,KG,1163,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,1155A,1250,KG,1163,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,8859A,1250,KG,1163,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0332,3528A,2500,KG,2325,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0050,S9403A,13600,KG,61336,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0236,S4960B,450,KG,2030,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0333,4779A,0,KG,23025,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0373,M1668A,2550,KG,24254,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0357,1913,23875,KG,4775,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0340,N1967A,550,KG,4175,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0008,V7045A,0,KG,14893,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0358,V1874A,0,KG,10914,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0358,V1874A,300,KG,3852,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0350,V3408A,0,KG,13600,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0353,S4723A,875,KG,3763,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0295,8863A,34650,KG,72419,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0295,5212A,2750,KG,5748,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0295,5649A,27500,KG,57475,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0250,M6250A,250,KG,1495,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0104,M8883A,8625,KG,17595,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0104,M8003A,9625,KG,19635,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0115,7850A8804,14350,KG,42476,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0037,8184A5004,16500,KG,33660,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0037,8117A1940,8250,KG,16830,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0037,5019A6641,23375,KG,47685,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0179,7929A,7725,KG,24257,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0179,5522A,50,KG,471,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0174,M6552B,15375,KG,70110,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0009,6971A,4550,KG,14287,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0009,1105A,11050,KG,34697,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0009,2017A,650,KG,2041,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0009,1535A,6500,KG,20410,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0009,4318A,650,KG,2041,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0009,3397A,15600,KG,48984,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0009,6971A,1300,KG,4082,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0009,1105A,650,KG,2041,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0009,4679A,650,KG,2041,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0009,6392A,1300,KG,4082,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0009,9283A,2600,KG,8164,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0009,1557A,650,KG,2041,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0009,2992A,650,KG,2041,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0009,1871A,3250,KG,10205,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0009,1403A,8450,KG,26533,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0009,8519A,650,KG,2041,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0009,1454A,3250,KG,10205,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0009,8006A,1300,KG,4082,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0009,5836A,3250,KG,10205,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0009,7701A,4550,KG,14287,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0009,2901A,1300,KG,4082,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0009,5435A,6500,KG,20410,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0009,3874A,3250,KG,10205,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0009,1317A,3250,KG,10205,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0009,2470A,2600,KG,8164,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0009,1290A,9750,KG,30615,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0009,2772A,9100,KG,28574,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0009,9554A,5200,KG,16328,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0009,1012A,650,KG,2041,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0009,5567A,17550,KG,55107,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0009,6874A,1300,KG,4082,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0009,5373A,650,KG,2041,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0009,9468A,13000,KG,40820,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0009,5585A,10400,KG,32656,CNY
6/30/2024,CHINA-WAREHOUSE,MAT-0009,3400A,9750,KG,30615,CNY
