BALANCE_AS_OF_DATE,PLANT_NAME,MATERIAL_NAME,BATCH_NUMBER,UNRESRICTED_STOCK,STOCK_UNIT,STOCK_SELL_VALUE,CURRENCY
2/29/2024,CHINA-WAREHOUSE,MAT-0162,M9521A,12375,KG,0,CNY
2/29/2024,CHINA-WAREHOUSE,MAT-0035,2127F6984A7870,29075,KG,115137,CNY
2/29/2024,CHINA-WAREHOUSE,MAT-0035,3223F1340A2838,91925,KG,364023,CNY
2/29/2024,CHINA-WAREHOUSE,MAT-0035,6299F5192A1839,31600,KG,125136,CNY
2/29/2024,CHINA-WAREHOUSE,MAT-0035,3860F8878A4815,94850,KG,375606,CNY
2/29/2024,CHINA-WAREHOUSE,MAT-0035,4354F7661A9833,70050,KG,277398,CNY
2/29/2024,CHINA-WAREHOUSE,MAT-0035,5228F1995A5122,81825,KG,324027,CNY
2/29/2024,CHINA-WAREHOUSE,MAT-0035,3687F9398A6057,67375,KG,266805,CNY
2/29/2024,CHINA-WAREHOUSE,MAT-0035,9829F1238A5249,82475,KG,326601,CNY
2/29/2024,CHINA-WAREHOUSE,MAT-0281,A9975A,6050,KG,77198,CNY
2/29/2024,CHINA-WAREHOUSE,MAT-0281,A2496A,50550,KG,645018,CNY
2/29/2024,CHINA-WAREHOUSE,MAT-0281,A2059A,22500,KG,287100,CNY
2/29/2024,CHINA-WAREHOUSE,MAT-0281,A3847A,22475,KG,286781,CNY
2/29/2024,CHINA-WAREHOUSE,MAT-0281,A9180A,22500,KG,287100,CNY
2/29/2024,CHINA-WAREHOUSE,MAT-0281,A3589A,22500,KG,287100,CNY
2/29/2024,CHINA-WAREHOUSE,MAT-0281,A5438A,27500,KG,350900,CNY
2/29/2024,CHINA-WAREHOUSE,MAT-0281,A9426A,22500,KG,287100,CNY
2/29/2024,CHINA-WAREHOUSE,MAT-0281,A8721A,22475,KG,286781,CNY
2/29/2024,CHINA-WAREHOUSE,MAT-0281,A2741A,22475,KG,286781,CNY
2/29/2024,CHINA-WAREHOUSE,MAT-0281,A4085A,22500,KG,287100,CNY
2/29/2024,CHINA-WAREHOUSE,MAT-0117,A1342A,21300,KG,201584,CNY
2/29/2024,CHINA-WAREHOUSE,MAT-0066,2165J6864A2898,57600,KG,389376,CNY
2/29/2024,CHINA-WAREHOUSE,MAT-0066,4286K8769A6747,16500,KG,111540,CNY
2/29/2024,CHINA-WAREHOUSE,MAT-0017,2016A,73750,KG,629088,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0374,5742C3876,37075,KG,238392,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0391,7974,24700,KG,77558,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0046,3129,65675,KG,422290,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0046,5610,59075,KG,379852,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0046,3126,35225,KG,226497,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0046,7679,83875,KG,539316,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0046,3347,53625,KG,344809,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0046,2920,74250,KG,477428,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0046,2754,46750,KG,300603,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0046,8648,13750,KG,88413,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0046,9511,24750,KG,159143,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0046,4211,41925,KG,269578,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0046,2248,75625,KG,486269,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0046,7253,64625,KG,415539,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0046,1986,64200,KG,412806,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0430,6940,24750,KG,0,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0195,8508,48075,KG,150956,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0195,6058,25975,KG,81562,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0195,6938,44000,KG,138160,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0195,5314,49375,KG,155038,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0195,8293,47600,KG,149464,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0195,8759,89250,KG,280245,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0195,6259,49375,KG,155038,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0195,2659,24750,KG,77715,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0195,6733,37975,KG,119242,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0082,7853A,32500,KG,277225,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0082,9359A,56175,KG,479173,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0082,3782A,10000,KG,85300,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0082,8111A,11250,KG,95963,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0196,1741A,91175,KG,777723,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0196,2117A,104950,KG,895224,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0196,4311A,103675,KG,884348,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0196,7024A,84950,KG,724624,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0047,3423A,35000,KG,298550,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0047,2945A,38650,KG,329685,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0047,4889A,41200,KG,351436,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0047,6746A,60000,KG,511800,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0047,1825A,85000,KG,725050,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0047,4531A,101250,KG,863663,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0047,7900A,100000,KG,853000,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0047,9845A,90000,KG,767700,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0047,2751A,18750,KG,159938,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0094,2542A,1800,KG,0,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0258,SCRAP,13293,KG,77894,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0259,1423A,45000,KG,141300,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0259,3487A,45000,KG,141300,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0259,8869A,47500,KG,149150,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0259,9940A,43000,KG,135020,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0259,9345A,65000,KG,204100,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0259,9160A,66250,KG,208025,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0098,8715A,100200,KG,223446,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0099,M7346A,38425,KG,165228,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0099,M5829B,82425,KG,354428,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0099,M5597B,57750,KG,248325,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0099,M9152A,24725,KG,106318,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0099,M8201C,17875,KG,76863,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0099,M2579A,28875,KG,124163,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0099,M4688B,26125,KG,112338,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0099,M6726C,82500,KG,354750,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0099,M7918A,23375,KG,100513,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0099,M1995C,77000,KG,331100,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0099,M3007A,90750,KG,390225,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0099,M8070B,88000,KG,378400,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0099,M3971C,24750,KG,106425,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0099,M5585B,33000,KG,141900,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0099,M4932C,67325,KG,289498,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0099,M4750A,86625,KG,372488,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0099,M3604B,83875,KG,360663,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0099,M7776C,26125,KG,112338,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0375,P9091A,50850,KG,201762,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0375,P2167A,50900,KG,201960,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0376,P6168A,0,KG,0,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0376,P1801A,0,KG,0,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0376,P4972A,0,KG,0,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0376,P6572A,0,KG,0,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0376,P9562A,0,KG,0,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0376,P6603A,0,KG,0,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0376,P8018A,975,KG,0,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0376,P6453A,1500,KG,0,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0312,P9167A,31350,KG,124542,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0233,P5616A,21000,KG,83160,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0377,P6100A,50900,KG,477360,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0377,P4150A,98900,KG,926640,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0198,5258,28875,KG,90668,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0198,3856,79750,KG,250415,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0198,7365,30100,KG,94514,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0198,1295,73575,KG,231026,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0198,5420,52200,KG,163908,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0198,2498,71450,KG,224353,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0198,5904,82500,KG,259050,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0198,6326,90450,KG,284013,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0198,6364,24750,KG,77715,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0260,8509A,2400,KG,0,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0204,4880A,9600,KG,0,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0204,8331A,600,KG,0,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0052,4755A,8400,KG,0,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0261,P1110A,76400,KG,544680,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0261,P5729A,76425,KG,544146,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0199,SCRAP,10788,KG,154805,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0143,V4276A,101925,KG,1082444,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0143,V2951A,27000,KG,286740,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0144,V7130A,16300,KG,173106,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0145,V1950A,26950,KG,289713,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0145,V9605A,95925,KG,1031194,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0001,V5910A,119875,KG,1442096,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0001,V9422A,64375,KG,774431,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0001,V8150A,39000,KG,469170,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0001,V5814A,76450,KG,919694,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0201,V6975A,89925,KG,955004,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0262,E9917A,49500,KG,0,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0319,S2732A,0,KG,363825,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0163,E2564A,46550,KG,353315,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0163,E1798A,32875,KG,249521,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0163,E5228A,16500,KG,125235,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0036,E7161A,49175,KG,273905,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0036,S7159A,24750,KG,137858,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0036,S9394A,42775,KG,238257,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0036,S1422A,55025,KG,306489,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0036,S2743A,24700,KG,137579,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0176,T2572A,7450,KG,94764,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0176,T9980A,53925,KG,685926,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0398,1669A,50550,KG,129914,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0398,2340A3046,43975,KG,113016,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0096,M3832A,74250,KG,338580,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0096,M4548C,68675,KG,313158,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0146,S5192A,0,KG,112860,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0146,S2020A,70050,KG,319428,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0049,S8187A,0,KG,112860,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0013,V1632A,65950,KG,708963,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0004,V6032A,49500,KG,525690,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0004,V7115A,25450,KG,270279,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0321,S7212A,48125,KG,353719,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0382,S9812A,0,KG,363825,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0382,S4024A,98925,KG,727099,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0382,S9949A,45250,KG,332588,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0053,R8246A,90375,KG,685946,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0264,S9841A,15125,KG,114799,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0266,E8836A,120850,KG,917252,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0316,E5478A,26075,KG,197909,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0153,E4127A,0,KG,1395042,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0153,E9851A,0,KG,1126546,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0153,E5991A,83875,KG,636611,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0086,E2769A,49500,KG,375705,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0148,M6564A,28875,KG,116366,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0148,M5463B,65900,KG,265577,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0384,S6577A,24650,KG,181178,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0054,M7882B,5000,KG,225803,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0378,M9860B,48125,KG,134750,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0378,M9260C,82450,KG,230860,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0378,M1388A,39875,KG,111650,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0378,M2075B,82425,KG,230790,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0378,M5742A,37125,KG,103950,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0156,N9204A,0,KG,1144952,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0156,N7952A,13675,KG,103793,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0379,E7383A,78200,KG,228344,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0351,3409A,44225,KG,165402,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0351,5611A,21800,KG,81532,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0351,8457A,35650,KG,133331,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0351,5651A,55000,KG,205700,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0385,M2584B,650,KG,0,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0150,P9201A,31350,KG,124146,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0150,P5541A,49500,KG,196020,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0268,P1957A,85350,KG,624640,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0268,P5011A,22500,KG,164475,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0268,P6508A,102000,KG,745620,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0268,P2996A,99000,KG,723690,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0276,1140A5415,57750,KG,117810,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0276,4075A3969,68700,KG,140148,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0276,3374A3111,41250,KG,84150,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0276,2070A3829,71500,KG,145860,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0276,1015A9632,63200,KG,128928,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0276,2164A9832,83875,KG,171105,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0386,8979A2597,83875,KG,175299,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0386,2993A2608,49500,KG,103455,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0386,9533A2024,39875,KG,83339,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0386,1695A8125,90650,KG,189459,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0386,2146A1919,50825,KG,106224,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0386,7074A9352,57750,KG,120698,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0386,6119A4162,90675,KG,189511,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0380,3728A6355,38500,KG,80465,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0055,3103A5393,87750,KG,229905,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0055,8800A2884,68650,KG,179863,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0055,1924A5267,75525,KG,197876,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0055,2697A1882,52175,KG,136699,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0055,9047A7243,42575,KG,111547,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0007,7678A4469,63175,KG,132036,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0007,5863A8804,79750,KG,166678,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0007,6142A3599,64625,KG,135066,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0007,2992A8574,89325,KG,186689,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0007,1656A7712,90700,KG,189563,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0007,6690A9442,74200,KG,155078,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0007,3943A8500,38475,KG,80413,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0007,9953A1514,79675,KG,166521,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0007,3781A3273,38450,KG,80361,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0007,2749A7818,78325,KG,163699,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0317,R7052A,93350,KG,686123,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0277,S3693A,51900,KG,234069,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0323,P9069A,111000,KG,783660,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0323,P7500A,51000,KG,360060,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0323,P1532A,24000,KG,169440,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0323,P6351A,76400,KG,540090,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0056,1694A,98875,KG,548756,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0056,9694A,24675,KG,136946,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0056,5319A,93425,KG,518509,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0056,9223A,113900,KG,632145,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0056,1426A,70125,KG,389194,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0056,6884A,53625,KG,297619,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0387,6043B,1950,KG,0,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0387,6175B,18850,KG,0,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0206,V9179A,21250,KG,340850,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0206,V6548A,74800,KG,1199792,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0325,E3362A,103050,KG,464756,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0325,E1952A,45375,KG,204641,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0416,E2278A,23225,KG,105906,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0416,E4145A,25525,KG,229254,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0326,M1036A,42525,KG,116519,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0326,M9936A,40950,KG,112203,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0428,R3390A,46750,KG,210843,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0428,R4624A,101700,KG,458667,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0015,R8859A,54950,KG,247825,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0015,S3806A,21725,KG,97980,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0015,S4758A,23625,KG,106549,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0015,S7448A,0,KG,563863,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0015,S4916A,0,KG,223245,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0294,SCRAP,1199,KG,0,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0327,M9336A,24750,KG,92565,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0327,M4807B,26125,KG,97708,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0327,M5685B,27500,KG,102850,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0327,M7282A,20625,KG,77138,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0327,M8181A,4125,KG,107993,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0356,M2314B,24675,KG,92285,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0270,V5370A,41900,KG,400983,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0111,8943A1500,19250,KG,115115,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0111,4031A5952,37125,KG,222008,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0111,2605A8571,63250,KG,378235,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0111,4168A7451,45325,KG,271044,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0111,3763A8022,27500,KG,164450,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0111,9289A2933,26125,KG,156228,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0352,8918G7063QAC,15125,KG,102245,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0329,8219E2072QAC,24300,KG,164268,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0330,5045F1981QCE,24275,KG,164099,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0152,M1002B,40950,KG,0,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0381,S4759A,49300,KG,222343,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0234,7363A2227,76950,KG,153900,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0234,6882A2720,53525,KG,107050,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0234,6517A3139,83700,KG,167400,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0234,2448A3125,83875,KG,167750,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0234,9224A8988,82425,KG,164850,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0234,1311A5830,56375,KG,112750,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0234,9645A4711,83825,KG,167650,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0331,SCRAP,12,KG,0,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0157,P5056A,100,KG,0,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0157,P6032A,600,KG,0,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0396,E4534A,64125,KG,486709,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0396,E2075A,42550,KG,322955,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0158,P8698A,56975,KG,405662,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0229,5704B,33000,KG,103620,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0229,2585A,79700,KG,250258,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0388,E9850A,49500,KG,375705,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0057,S9024A,16575,KG,125804,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0389,V3758A,28500,KG,324615,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0102,V6100A,24700,KG,0,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0159,V8634A,62025,KG,927894,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0271,8428A2431,600,KG,0,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0390,M4269C,53575,KG,244302,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0390,M2074A,23375,KG,106590,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0390,M3491A,59125,KG,269610,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0390,M1110B,31550,KG,143868,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0390,M2736B,83800,KG,382128,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0390,M8543A,64625,KG,294690,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0390,M3654C,64575,KG,294462,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0390,M5982B,72825,KG,332082,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0112,M7892B,28825,KG,131442,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0112,M3908C,76925,KG,350778,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0112,M3299A,19250,KG,87780,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0112,M3280A,59050,KG,269268,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0112,M4134B,42575,KG,194142,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0112,M3709B,35750,KG,163020,CNY
3/31/2024,CHINA-WAREHOUSE,MAT-0112,M1418B,75550,KG,344508,CNY
