INBOUND_DATE,PLANT_NAME,MATERIAL_NAME,NET_QUANTITY_MT,POLYMER_TYPE,SHELF_LIFE_IN_MONTH,DOWNGRADE_VALUE_LOST_PERCENT,SHELF_LIFE_Timestamp,suggestion_to_outbound
2024-03-29,SINGAPORE-WAREHOUSE,MAT-0237,19.25,P-001,8,5,2024-11-29,2024-11-29
2024-03-29,SINGAPORE-WAREHOUSE,MAT-0237,4.125,P-001,8,5,2024-11-29,2024-11-29
2024-03-29,SINGAPORE-WAREHOUSE,MAT-0116,11.0,P-001,5,25,2024-08-29,2024-08-29
2024-03-29,SINGAPORE-WAREHOUSE,MAT-0116,13.75,P-001,5,25,2024-08-29,2024-08-29
2024-03-29,SINGAPORE-WAREHOUSE,MAT-0116,24.75,P-001,5,25,2024-08-29,2024-08-29
2024-04-21,SINGAPORE-WAREHOUSE,MAT-0051,3.75,P-003,8,25,2024-12-21,2024-12-21
2024-04-21,SINGAPORE-WAREHOUSE,MAT-0051,18.75,P-003,8,25,2024-12-21,2024-12-21
2024-04-21,SINGAPORE-WAREHOUSE,MAT-0051,22.5,P-003,8,25,2024-12-21,2024-12-21
2024-04-21,SINGAPORE-WAREHOUSE,MAT-0051,2.5,P-003,8,25,2024-12-21,2024-12-21
2024-04-21,SINGAPORE-WAREHOUSE,MAT-0051,7.5,P-003,8,25,2024-12-21,2024-12-21
2024-04-21,SINGAPORE-WAREHOUSE,MAT-0051,12.5,P-003,8,25,2024-12-21,2024-12-21
2024-04-21,SINGAPORE-WAREHOUSE,MAT-0051,1.25,P-003,8,25,2024-12-21,2024-12-21
2024-04-21,SINGAPORE-WAREHOUSE,MAT-0051,21.25,P-003,8,25,2024-12-21,2024-12-21
2024-04-21,SINGAPORE-WAREHOUSE,MAT-0051,15.0,P-003,8,25,2024-12-21,2024-12-21
2024-04-21,SINGAPORE-WAREHOUSE,MAT-0051,16.25,P-003,8,25,2024-12-21,2024-12-21
2024-04-21,SINGAPORE-WAREHOUSE,MAT-0051,6.25,P-003,8,25,2024-12-21,2024-12-21
2024-04-21,SINGAPORE-WAREHOUSE,MAT-0051,10.0,P-003,8,25,2024-12-21,2024-12-21
2024-04-21,SINGAPORE-WAREHOUSE,MAT-0051,20.0,P-003,8,25,2024-12-21,2024-12-21
2024-04-09,SINGAPORE-WAREHOUSE,MAT-0046,24.75,P-001,5,5,2024-09-09,2024-09-09
2024-03-16,SINGAPORE-WAREHOUSE,MAT-0335,9.625,P-001,8,5,2024-11-16,2024-11-16
2024-03-16,SINGAPORE-WAREHOUSE,MAT-0335,15.125,P-001,8,5,2024-11-16,2024-11-16
2024-03-16,SINGAPORE-WAREHOUSE,MAT-0335,24.75,P-001,8,5,2024-11-16,2024-11-16
2024-03-16,SINGAPORE-WAREHOUSE,MAT-0335,11.0,P-001,8,5,2024-11-16,2024-11-16
2024-03-16,SINGAPORE-WAREHOUSE,MAT-0335,13.75,P-001,8,5,2024-11-16,2024-11-16
2024-03-16,SINGAPORE-WAREHOUSE,MAT-0335,4.125,P-001,8,5,2024-11-16,2024-11-16
2024-03-16,SINGAPORE-WAREHOUSE,MAT-0335,20.625,P-001,8,5,2024-11-16,2024-11-16
2024-03-16,SINGAPORE-WAREHOUSE,MAT-0340,24.75,P-001,3,25,2024-06-16,2024-06-16
2024-03-16,SINGAPORE-WAREHOUSE,MAT-0296,24.75,P-001,2,20,2024-05-16,2024-05-16
2024-04-12,SINGAPORE-WAREHOUSE,MAT-0056,24.75,P-001,3,5,2024-07-12,2024-07-12
2024-03-31,SINGAPORE-WAREHOUSE,MAT-0099,24.75,P-001,6,20,2024-09-30,2024-09-30
2024-03-31,SINGAPORE-WAREHOUSE,MAT-0099,16.5,P-001,6,20,2024-09-30,2024-09-30
2024-03-31,SINGAPORE-WAREHOUSE,MAT-0099,8.25,P-001,6,20,2024-09-30,2024-09-30
2024-03-31,SINGAPORE-WAREHOUSE,MAT-0099,19.25,P-001,6,20,2024-09-30,2024-09-30
2024-03-31,SINGAPORE-WAREHOUSE,MAT-0099,5.5,P-001,6,20,2024-09-30,2024-09-30
2024-03-31,SINGAPORE-WAREHOUSE,MAT-0273,8.25,P-001,8,30,2024-11-30,2024-11-30
2024-03-31,SINGAPORE-WAREHOUSE,MAT-0273,16.5,P-001,8,30,2024-11-30,2024-11-30
2024-03-31,SINGAPORE-WAREHOUSE,MAT-0273,24.75,P-001,8,30,2024-11-30,2024-11-30
2024-03-31,SINGAPORE-WAREHOUSE,MAT-0423,15.125,P-001,8,5,2024-11-30,2024-11-30
2024-03-31,SINGAPORE-WAREHOUSE,MAT-0423,9.625,P-001,8,5,2024-11-30,2024-11-30
2024-03-31,SINGAPORE-WAREHOUSE,MAT-0423,24.75,P-001,8,5,2024-11-30,2024-11-30
2024-03-31,SINGAPORE-WAREHOUSE,MAT-0423,16.5,P-001,8,5,2024-11-30,2024-11-30
2024-03-31,SINGAPORE-WAREHOUSE,MAT-0423,8.25,P-001,8,5,2024-11-30,2024-11-30
2024-03-31,SINGAPORE-WAREHOUSE,MAT-0411,17.875,P-001,3,20,2024-06-30,2024-06-30
2024-03-31,SINGAPORE-WAREHOUSE,MAT-0411,6.875,P-001,3,20,2024-06-30,2024-06-30
2024-03-31,SINGAPORE-WAREHOUSE,MAT-0411,24.75,P-001,3,20,2024-06-30,2024-06-30
2024-03-31,SINGAPORE-WAREHOUSE,MAT-0162,8.25,P-001,3,25,2024-06-30,2024-06-30
2024-03-31,SINGAPORE-WAREHOUSE,MAT-0162,16.5,P-001,3,25,2024-06-30,2024-06-30
2024-03-31,SINGAPORE-WAREHOUSE,MAT-0162,24.75,P-001,3,25,2024-06-30,2024-06-30
2024-03-19,SINGAPORE-WAREHOUSE,MAT-0046,24.75,P-001,5,5,2024-08-19,2024-08-19
2024-03-23,SINGAPORE-WAREHOUSE,MAT-0056,16.5,P-001,3,5,2024-06-23,2024-06-23
2024-03-23,SINGAPORE-WAREHOUSE,MAT-0056,8.25,P-001,3,5,2024-06-23,2024-06-23
2024-03-26,SINGAPORE-WAREHOUSE,MAT-0404,24.75,P-001,4,15,2024-07-26,2024-07-26
2024-03-26,SINGAPORE-WAREHOUSE,MAT-0327,24.75,P-001,8,15,2024-11-26,2024-11-26
2024-03-26,SINGAPORE-WAREHOUSE,MAT-0327,16.5,P-001,8,15,2024-11-26,2024-11-26
2024-03-26,SINGAPORE-WAREHOUSE,MAT-0327,8.25,P-001,8,15,2024-11-26,2024-11-26
2024-03-26,SINGAPORE-WAREHOUSE,MAT-0037,24.75,P-001,3,15,2024-06-26,2024-06-26
2024-03-26,SINGAPORE-WAREHOUSE,MAT-0231,24.75,P-001,7,25,2024-10-26,2024-10-26
2024-03-26,SINGAPORE-WAREHOUSE,MAT-0231,4.125,P-001,7,25,2024-10-26,2024-10-26
2024-03-26,SINGAPORE-WAREHOUSE,MAT-0231,20.625,P-001,7,25,2024-10-26,2024-10-26
2024-03-26,SINGAPORE-WAREHOUSE,MAT-0404,15.125,P-001,4,15,2024-07-26,2024-07-26
2024-03-26,SINGAPORE-WAREHOUSE,MAT-0404,9.625,P-001,4,15,2024-07-26,2024-07-26
2024-03-26,SINGAPORE-WAREHOUSE,MAT-0037,2.75,P-001,3,15,2024-06-26,2024-06-26
2024-03-26,SINGAPORE-WAREHOUSE,MAT-0037,22.0,P-001,3,15,2024-06-26,2024-06-26
2024-04-16,SINGAPORE-WAREHOUSE,MAT-0056,24.75,P-001,3,5,2024-07-16,2024-07-16
2024-05-12,SINGAPORE-WAREHOUSE,MAT-0304,22.5,P-003,8,25,2025-01-12,2025-01-12
2024-03-26,SINGAPORE-WAREHOUSE,MAT-0345,22.5,P-001,6,5,2024-09-26,2024-09-26
2024-03-26,SINGAPORE-WAREHOUSE,MAT-0122,22.5,P-001,2,20,2024-05-26,2024-05-26
2024-03-26,SINGAPORE-WAREHOUSE,MAT-0303,5.0,P-001,5,10,2024-08-26,2024-08-26
2024-03-26,SINGAPORE-WAREHOUSE,MAT-0303,17.5,P-001,5,10,2024-08-26,2024-08-26
2024-03-26,SINGAPORE-WAREHOUSE,MAT-0303,22.5,P-001,5,10,2024-08-26,2024-08-26
2024-04-10,SINGAPORE-WAREHOUSE,MAT-0309,24.75,P-001,5,15,2024-09-10,2024-09-10
2024-04-10,SINGAPORE-WAREHOUSE,MAT-0068,24.75,P-001,6,20,2024-10-10,2024-10-10
2024-04-10,SINGAPORE-WAREHOUSE,MAT-0165,24.75,P-001,5,10,2024-09-10,2024-09-10
2024-04-10,SINGAPORE-WAREHOUSE,MAT-0165,20.625,P-001,5,10,2024-09-10,2024-09-10
2024-04-10,SINGAPORE-WAREHOUSE,MAT-0165,4.125,P-001,5,10,2024-09-10,2024-09-10
2024-04-10,SINGAPORE-WAREHOUSE,MAT-0011,24.75,P-001,3,5,2024-07-10,2024-07-10
2024-05-12,SINGAPORE-WAREHOUSE,MAT-0366,8.75,P-003,8,25,2025-01-12,2025-01-12
2024-05-12,SINGAPORE-WAREHOUSE,MAT-0366,13.75,P-003,8,25,2025-01-12,2025-01-12
2024-04-02,SINGAPORE-WAREHOUSE,MAT-0263,24.75,P-001,5,30,2024-09-02,2024-09-02
2024-04-02,SINGAPORE-WAREHOUSE,MAT-0263,17.875,P-001,5,30,2024-09-02,2024-09-02
2024-04-02,SINGAPORE-WAREHOUSE,MAT-0263,6.875,P-001,5,30,2024-09-02,2024-09-02
2024-04-02,SINGAPORE-WAREHOUSE,MAT-0263,15.125,P-001,5,30,2024-09-02,2024-09-02
2024-04-02,SINGAPORE-WAREHOUSE,MAT-0263,9.625,P-001,5,30,2024-09-02,2024-09-02
2024-04-02,SINGAPORE-WAREHOUSE,MAT-0171,24.75,P-001,6,5,2024-10-02,2024-10-02
2024-04-02,SINGAPORE-WAREHOUSE,MAT-0171,19.25,P-001,6,5,2024-10-02,2024-10-02
2024-04-02,SINGAPORE-WAREHOUSE,MAT-0171,5.5,P-001,6,5,2024-10-02,2024-10-02
2024-04-02,SINGAPORE-WAREHOUSE,MAT-0175,24.75,P-001,5,20,2024-09-02,2024-09-02
2024-04-02,SINGAPORE-WAREHOUSE,MAT-0175,16.5,P-001,5,20,2024-09-02,2024-09-02
2024-04-02,SINGAPORE-WAREHOUSE,MAT-0175,8.25,P-001,5,20,2024-09-02,2024-09-02
2024-04-10,SINGAPORE-WAREHOUSE,MAT-0320,24.75,P-001,4,25,2024-08-10,2024-08-10
2024-04-10,SINGAPORE-WAREHOUSE,MAT-0334,9.625,P-001,4,15,2024-08-10,2024-08-10
2024-04-10,SINGAPORE-WAREHOUSE,MAT-0334,15.125,P-001,4,15,2024-08-10,2024-08-10
2024-04-10,SINGAPORE-WAREHOUSE,MAT-0423,24.75,P-001,8,5,2024-12-10,2024-12-10
2024-04-10,SINGAPORE-WAREHOUSE,MAT-0068,15.125,P-001,6,20,2024-10-10,2024-10-10
2024-04-10,SINGAPORE-WAREHOUSE,MAT-0068,9.625,P-001,6,20,2024-10-10,2024-10-10
2024-04-10,SINGAPORE-WAREHOUSE,MAT-0165,6.875,P-001,5,10,2024-09-10,2024-09-10
2024-04-10,SINGAPORE-WAREHOUSE,MAT-0165,17.875,P-001,5,10,2024-09-10,2024-09-10
2024-04-10,SINGAPORE-WAREHOUSE,MAT-0165,13.75,P-001,5,10,2024-09-10,2024-09-10
2024-04-10,SINGAPORE-WAREHOUSE,MAT-0165,11.0,P-001,5,10,2024-09-10,2024-09-10
2024-03-25,SINGAPORE-WAREHOUSE,MAT-0211,24.75,P-001,7,25,2024-10-25,2024-10-25
2024-03-25,SINGAPORE-WAREHOUSE,MAT-0211,19.25,P-001,7,25,2024-10-25,2024-10-25
2024-03-25,SINGAPORE-WAREHOUSE,MAT-0211,5.5,P-001,7,25,2024-10-25,2024-10-25
2024-03-25,SINGAPORE-WAREHOUSE,MAT-0211,17.875,P-001,7,25,2024-10-25,2024-10-25
2024-03-25,SINGAPORE-WAREHOUSE,MAT-0211,6.875,P-001,7,25,2024-10-25,2024-10-25
2024-03-25,SINGAPORE-WAREHOUSE,MAT-0211,4.125,P-001,7,25,2024-10-25,2024-10-25
2024-03-25,SINGAPORE-WAREHOUSE,MAT-0211,20.625,P-001,7,25,2024-10-25,2024-10-25
2024-03-25,SINGAPORE-WAREHOUSE,MAT-0211,23.375,P-001,7,25,2024-10-25,2024-10-25
2024-03-25,SINGAPORE-WAREHOUSE,MAT-0089,24.75,P-001,4,5,2024-07-25,2024-07-25
2024-02-28,SINGAPORE-WAREHOUSE,MAT-0221,22.5,P-001,8,25,2024-10-28,2024-10-28
2024-03-21,SINGAPORE-WAREHOUSE,MAT-0237,24.75,P-001,8,5,2024-11-21,2024-11-21
2024-03-21,SINGAPORE-WAREHOUSE,MAT-0237,16.5,P-001,8,5,2024-11-21,2024-11-21
2024-03-21,SINGAPORE-WAREHOUSE,MAT-0237,8.25,P-001,8,5,2024-11-21,2024-11-21
2024-03-24,SINGAPORE-WAREHOUSE,MAT-0395,24.75,P-001,7,25,2024-10-24,2024-10-24
2024-03-24,SINGAPORE-WAREHOUSE,MAT-0234,24.75,P-001,5,10,2024-08-24,2024-08-24
2024-03-24,SINGAPORE-WAREHOUSE,MAT-0335,24.75,P-001,8,5,2024-11-24,2024-11-24
2024-03-24,SINGAPORE-WAREHOUSE,MAT-0335,9.625,P-001,8,5,2024-11-24,2024-11-24
2024-03-24,SINGAPORE-WAREHOUSE,MAT-0335,15.125,P-001,8,5,2024-11-24,2024-11-24
2024-03-24,SINGAPORE-WAREHOUSE,MAT-0340,24.75,P-001,3,25,2024-06-24,2024-06-24
2024-03-24,SINGAPORE-WAREHOUSE,MAT-0106,23.375,P-001,6,10,2024-09-24,2024-09-24
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0247,24.75,P-001,6,20,2024-11-01,2024-11-01
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0247,9.625,P-001,6,20,2024-11-01,2024-11-01
2024-05-01,SINGAPORE-WAREHOUSE,MAT-0247,15.125,P-001,6,20,2024-11-01,2024-11-01
2024-02-28,SINGAPORE-WAREHOUSE,MAT-0221,15.0,P-001,8,25,2024-10-28,2024-10-28
2024-02-28,SINGAPORE-WAREHOUSE,MAT-0221,7.5,P-001,8,25,2024-10-28,2024-10-28
2024-03-21,SINGAPORE-WAREHOUSE,MAT-0237,5.5,P-001,8,5,2024-11-21,2024-11-21
2024-03-21,SINGAPORE-WAREHOUSE,MAT-0237,19.25,P-001,8,5,2024-11-21,2024-11-21
2024-03-21,SINGAPORE-WAREHOUSE,MAT-0162,24.75,P-001,3,25,2024-06-21,2024-06-21
2024-03-24,SINGAPORE-WAREHOUSE,MAT-0395,16.5,P-001,7,25,2024-10-24,2024-10-24
2024-03-24,SINGAPORE-WAREHOUSE,MAT-0395,8.25,P-001,7,25,2024-10-24,2024-10-24
2024-03-24,SINGAPORE-WAREHOUSE,MAT-0395,15.125,P-001,7,25,2024-10-24,2024-10-24
2024-03-24,SINGAPORE-WAREHOUSE,MAT-0395,9.625,P-001,7,25,2024-10-24,2024-10-24
2024-03-24,SINGAPORE-WAREHOUSE,MAT-0395,23.375,P-001,7,25,2024-10-24,2024-10-24
2024-03-24,SINGAPORE-WAREHOUSE,MAT-0395,1.375,P-001,7,25,2024-10-24,2024-10-24
2024-03-24,SINGAPORE-WAREHOUSE,MAT-0234,4.125,P-001,5,10,2024-08-24,2024-08-24
2024-03-24,SINGAPORE-WAREHOUSE,MAT-0234,20.625,P-001,5,10,2024-08-24,2024-08-24
2024-03-24,SINGAPORE-WAREHOUSE,MAT-0234,13.75,P-001,5,10,2024-08-24,2024-08-24
2024-03-24,SINGAPORE-WAREHOUSE,MAT-0234,11.0,P-001,5,10,2024-08-24,2024-08-24
2024-03-24,SINGAPORE-WAREHOUSE,MAT-0335,4.125,P-001,8,5,2024-11-24,2024-11-24
2024-03-24,SINGAPORE-WAREHOUSE,MAT-0335,20.625,P-001,8,5,2024-11-24,2024-11-24
2024-03-24,SINGAPORE-WAREHOUSE,MAT-0335,6.875,P-001,8,5,2024-11-24,2024-11-24
2024-03-24,SINGAPORE-WAREHOUSE,MAT-0335,17.875,P-001,8,5,2024-11-24,2024-11-24
2024-03-24,SINGAPORE-WAREHOUSE,MAT-0335,11.0,P-001,8,5,2024-11-24,2024-11-24
2024-03-24,SINGAPORE-WAREHOUSE,MAT-0335,13.75,P-001,8,5,2024-11-24,2024-11-24
2024-03-24,SINGAPORE-WAREHOUSE,MAT-0340,13.75,P-001,3,25,2024-06-24,2024-06-24
2024-03-24,SINGAPORE-WAREHOUSE,MAT-0340,11.0,P-001,3,25,2024-06-24,2024-06-24
2024-03-24,SINGAPORE-WAREHOUSE,MAT-0340,2.75,P-001,3,25,2024-06-24,2024-06-24
2024-03-24,SINGAPORE-WAREHOUSE,MAT-0340,22.0,P-001,3,25,2024-06-24,2024-06-24
2024-03-24,SINGAPORE-WAREHOUSE,MAT-0340,20.625,P-001,3,25,2024-06-24,2024-06-24
2024-03-24,SINGAPORE-WAREHOUSE,MAT-0340,4.125,P-001,3,25,2024-06-24,2024-06-24
2024-03-24,SINGAPORE-WAREHOUSE,MAT-0106,9.625,P-001,6,10,2024-09-24,2024-09-24
2024-03-24,SINGAPORE-WAREHOUSE,MAT-0106,13.75,P-001,6,10,2024-09-24,2024-09-24
2024-04-19,SINGAPORE-WAREHOUSE,MAT-0056,24.75,P-001,3,5,2024-07-19,2024-07-19
2024-04-19,SINGAPORE-WAREHOUSE,MAT-0056,9.625,P-001,3,5,2024-07-19,2024-07-19
2024-04-19,SINGAPORE-WAREHOUSE,MAT-0056,15.125,P-001,3,5,2024-07-19,2024-07-19
2024-04-09,SINGAPORE-WAREHOUSE,MAT-0037,24.75,P-001,3,15,2024-07-09,2024-07-09
2024-04-09,SINGAPORE-WAREHOUSE,MAT-0012,24.75,P-001,2,15,2024-06-09,2024-06-09
2024-04-09,SINGAPORE-WAREHOUSE,MAT-0037,19.25,P-001,3,15,2024-07-09,2024-07-09
2024-04-09,SINGAPORE-WAREHOUSE,MAT-0037,5.5,P-001,3,15,2024-07-09,2024-07-09
2024-04-09,SINGAPORE-WAREHOUSE,MAT-0012,17.875,P-001,2,15,2024-06-09,2024-06-09
2024-04-09,SINGAPORE-WAREHOUSE,MAT-0012,6.875,P-001,2,15,2024-06-09,2024-06-09
2024-04-09,SINGAPORE-WAREHOUSE,MAT-0012,16.5,P-001,2,15,2024-06-09,2024-06-09
2024-04-09,SINGAPORE-WAREHOUSE,MAT-0012,8.25,P-001,2,15,2024-06-09,2024-06-09
2024-04-09,SINGAPORE-WAREHOUSE,MAT-0367,24.75,P-001,4,20,2024-08-09,2024-08-09
2024-04-14,SINGAPORE-WAREHOUSE,MAT-0415,24.75,P-001,8,15,2024-12-14,2024-12-14
2024-04-14,SINGAPORE-WAREHOUSE,MAT-0415,1.375,P-001,8,15,2024-12-14,2024-12-14
2024-04-14,SINGAPORE-WAREHOUSE,MAT-0415,23.375,P-001,8,15,2024-12-14,2024-12-14
2024-04-14,SINGAPORE-WAREHOUSE,MAT-0156,24.75,P-001,8,20,2024-12-14,2024-12-14
2024-04-14,SINGAPORE-WAREHOUSE,MAT-0156,13.75,P-001,8,20,2024-12-14,2024-12-14
2024-04-14,SINGAPORE-WAREHOUSE,MAT-0156,11.0,P-001,8,20,2024-12-14,2024-12-14
2024-04-14,SINGAPORE-WAREHOUSE,MAT-0327,13.75,P-001,8,15,2024-12-14,2024-12-14
2024-04-14,SINGAPORE-WAREHOUSE,MAT-0327,9.625,P-001,8,15,2024-12-14,2024-12-14
2024-04-14,SINGAPORE-WAREHOUSE,MAT-0327,23.375,P-001,8,15,2024-12-14,2024-12-14
2024-04-14,SINGAPORE-WAREHOUSE,MAT-0356,24.75,P-001,7,15,2024-11-14,2024-11-14
2024-04-14,SINGAPORE-WAREHOUSE,MAT-0335,24.75,P-001,8,5,2024-12-14,2024-12-14
2024-04-14,SINGAPORE-WAREHOUSE,MAT-0335,6.875,P-001,8,5,2024-12-14,2024-12-14
2024-04-14,SINGAPORE-WAREHOUSE,MAT-0335,17.875,P-001,8,5,2024-12-14,2024-12-14
2024-04-14,SINGAPORE-WAREHOUSE,MAT-0335,8.25,P-001,8,5,2024-12-14,2024-12-14
2024-04-14,SINGAPORE-WAREHOUSE,MAT-0335,16.5,P-001,8,5,2024-12-14,2024-12-14
2024-04-14,SINGAPORE-WAREHOUSE,MAT-0112,24.75,P-001,6,20,2024-10-14,2024-10-14
2024-04-14,SINGAPORE-WAREHOUSE,MAT-0112,17.875,P-001,6,20,2024-10-14,2024-10-14
2024-04-14,SINGAPORE-WAREHOUSE,MAT-0112,6.875,P-001,6,20,2024-10-14,2024-10-14
2024-04-14,SINGAPORE-WAREHOUSE,MAT-0112,8.25,P-001,6,20,2024-10-14,2024-10-14
2024-04-14,SINGAPORE-WAREHOUSE,MAT-0112,16.5,P-001,6,20,2024-10-14,2024-10-14
2024-04-14,SINGAPORE-WAREHOUSE,MAT-0037,24.75,P-001,3,15,2024-07-14,2024-07-14
2024-04-14,SINGAPORE-WAREHOUSE,MAT-0243,9.625,P-001,4,30,2024-08-14,2024-08-14
2024-04-14,SINGAPORE-WAREHOUSE,MAT-0243,15.125,P-001,4,30,2024-08-14,2024-08-14
2024-04-14,SINGAPORE-WAREHOUSE,MAT-0243,24.75,P-001,4,30,2024-08-14,2024-08-14
2024-04-14,SINGAPORE-WAREHOUSE,MAT-0164,24.75,P-001,2,5,2024-06-14,2024-06-14
2024-04-14,SINGAPORE-WAREHOUSE,MAT-0164,17.875,P-001,2,5,2024-06-14,2024-06-14
2024-04-14,SINGAPORE-WAREHOUSE,MAT-0164,6.875,P-001,2,5,2024-06-14,2024-06-14
2024-04-14,SINGAPORE-WAREHOUSE,MAT-0164,4.125,P-001,2,5,2024-06-14,2024-06-14
2024-04-14,SINGAPORE-WAREHOUSE,MAT-0164,20.625,P-001,2,5,2024-06-14,2024-06-14
2024-04-14,SINGAPORE-WAREHOUSE,MAT-0164,5.5,P-001,2,5,2024-06-14,2024-06-14
2024-04-14,SINGAPORE-WAREHOUSE,MAT-0164,19.25,P-001,2,5,2024-06-14,2024-06-14
2024-04-14,SINGAPORE-WAREHOUSE,MAT-0164,8.25,P-001,2,5,2024-06-14,2024-06-14
2024-04-14,SINGAPORE-WAREHOUSE,MAT-0164,16.5,P-001,2,5,2024-06-14,2024-06-14
2024-04-14,SINGAPORE-WAREHOUSE,MAT-0296,24.75,P-001,2,20,2024-06-14,2024-06-14
2024-04-14,SINGAPORE-WAREHOUSE,MAT-0296,16.5,P-001,2,20,2024-06-14,2024-06-14
2024-04-14,SINGAPORE-WAREHOUSE,MAT-0296,8.25,P-001,2,20,2024-06-14,2024-06-14
2024-04-14,SINGAPORE-WAREHOUSE,MAT-0225,24.75,P-001,3,30,2024-07-14,2024-07-14
2024-04-14,SINGAPORE-WAREHOUSE,MAT-0225,19.25,P-001,3,30,2024-07-14,2024-07-14
2024-04-14,SINGAPORE-WAREHOUSE,MAT-0225,5.5,P-001,3,30,2024-07-14,2024-07-14
2024-04-14,SINGAPORE-WAREHOUSE,MAT-0207,9.625,P-001,4,15,2024-08-14,2024-08-14
2024-04-14,SINGAPORE-WAREHOUSE,MAT-0207,13.75,P-001,4,15,2024-08-14,2024-08-14
2024-04-14,SINGAPORE-WAREHOUSE,MAT-0207,23.375,P-001,4,15,2024-08-14,2024-08-14
2024-04-14,SINGAPORE-WAREHOUSE,MAT-0165,24.75,P-001,5,10,2024-09-14,2024-09-14
2024-04-14,SINGAPORE-WAREHOUSE,MAT-0165,17.875,P-001,5,10,2024-09-14,2024-09-14
2024-04-14,SINGAPORE-WAREHOUSE,MAT-0165,6.875,P-001,5,10,2024-09-14,2024-09-14
2024-04-20,SINGAPORE-WAREHOUSE,MAT-0221,22.5,P-001,8,25,2024-12-20,2024-12-20
2024-04-20,SINGAPORE-WAREHOUSE,MAT-0221,2.5,P-001,8,25,2024-12-20,2024-12-20
2024-04-20,SINGAPORE-WAREHOUSE,MAT-0221,20.0,P-001,8,25,2024-12-20,2024-12-20
2024-04-20,SINGAPORE-WAREHOUSE,MAT-0221,5.0,P-001,8,25,2024-12-20,2024-12-20
2024-04-20,SINGAPORE-WAREHOUSE,MAT-0221,17.5,P-001,8,25,2024-12-20,2024-12-20
2024-04-20,SINGAPORE-WAREHOUSE,MAT-0122,2.5,P-001,2,20,2024-06-20,2024-06-20
2024-04-20,SINGAPORE-WAREHOUSE,MAT-0122,20.0,P-001,2,20,2024-06-20,2024-06-20
2024-04-20,SINGAPORE-WAREHOUSE,MAT-0122,22.5,P-001,2,20,2024-06-20,2024-06-20
2024-04-20,SINGAPORE-WAREHOUSE,MAT-0303,8.75,P-001,5,10,2024-09-20,2024-09-20
2024-04-20,SINGAPORE-WAREHOUSE,MAT-0303,13.75,P-001,5,10,2024-09-20,2024-09-20
2024-04-20,SINGAPORE-WAREHOUSE,MAT-0303,16.25,P-001,5,10,2024-09-20,2024-09-20
2024-04-20,SINGAPORE-WAREHOUSE,MAT-0303,6.25,P-001,5,10,2024-09-20,2024-09-20
2024-04-20,SINGAPORE-WAREHOUSE,MAT-0303,22.5,P-001,5,10,2024-09-20,2024-09-20
2024-04-20,SINGAPORE-WAREHOUSE,MAT-0182,16.25,P-001,2,10,2024-06-20,2024-06-20
2024-04-20,SINGAPORE-WAREHOUSE,MAT-0182,6.25,P-001,2,10,2024-06-20,2024-06-20
2024-05-06,SINGAPORE-WAREHOUSE,MAT-0302,24.75,P-001,4,20,2024-09-06,2024-09-06
2024-04-16,SINGAPORE-WAREHOUSE,MAT-0344,24.75,P-001,4,30,2024-08-16,2024-08-16
2024-04-16,SINGAPORE-WAREHOUSE,MAT-0355,24.75,P-001,7,25,2024-11-16,2024-11-16
2024-04-16,SINGAPORE-WAREHOUSE,MAT-0355,12.375,P-001,7,25,2024-11-16,2024-11-16
2024-04-20,SINGAPORE-WAREHOUSE,MAT-0345,2.5,P-001,6,5,2024-10-20,2024-10-20
2024-04-20,SINGAPORE-WAREHOUSE,MAT-0345,20.0,P-001,6,5,2024-10-20,2024-10-20
2024-04-20,SINGAPORE-WAREHOUSE,MAT-0345,22.5,P-001,6,5,2024-10-20,2024-10-20
2024-04-20,SINGAPORE-WAREHOUSE,MAT-0345,1.25,P-001,6,5,2024-10-20,2024-10-20
2024-04-20,SINGAPORE-WAREHOUSE,MAT-0345,21.25,P-001,6,5,2024-10-20,2024-10-20
2024-04-20,SINGAPORE-WAREHOUSE,MAT-0073,14.7,P-003,8,35,2024-12-20,2024-12-20
2024-04-20,SINGAPORE-WAREHOUSE,MAT-0073,6.3,P-003,8,35,2024-12-20,2024-12-20
2024-04-20,SINGAPORE-WAREHOUSE,MAT-0073,21.0,P-003,8,35,2024-12-20,2024-12-20
2024-04-20,SINGAPORE-WAREHOUSE,MAT-0073,11.025,P-003,8,35,2024-12-20,2024-12-20
2024-04-20,SINGAPORE-WAREHOUSE,MAT-0073,9.975,P-003,8,35,2024-12-20,2024-12-20
2024-03-19,SINGAPORE-WAREHOUSE,MAT-0419,4.125,P-001,3,15,2024-06-19,2024-06-19
2024-03-19,SINGAPORE-WAREHOUSE,MAT-0419,20.625,P-001,3,15,2024-06-19,2024-06-19
2024-03-19,SINGAPORE-WAREHOUSE,MAT-0419,24.75,P-001,3,15,2024-06-19,2024-06-19
2024-03-19,SINGAPORE-WAREHOUSE,MAT-0344,8.25,P-001,4,30,2024-07-19,2024-07-19
2024-03-19,SINGAPORE-WAREHOUSE,MAT-0344,16.5,P-001,4,30,2024-07-19,2024-07-19
2024-03-19,SINGAPORE-WAREHOUSE,MAT-0344,24.75,P-001,4,30,2024-07-19,2024-07-19
