PLANT_NAME,OUTBOUND_DATE,MODE_OF_TRANSPORT,MATERIAL_NAME,CUSTOMER_NUMBER,NET_QUANTITY_MT,Transfer_Cost
CHINA-WAREHOUSE,2024/02/01,Truck,MAT-0382,CST-00086,24.75,19.108
CHINA-WAREHOUSE,2024/02/01,Truck,MAT-0390,CST-00125,24.76,38.217
CHINA-WAREHOUSE,2024/02/01,Truck,MAT-0397,CST-00080,0.35,19.108
CHINA-WAREHOUSE,2024/02/01,Truck,MAT-0415,CST-00326,24.75,19.108
CHINA-WAREHOUSE,2024/02/02,Truck,MAT-0015,CST-00015,24.759999999999998,38.217
CHINA-WAREHOUSE,2024/02/02,Truck,MAT-0042,CST-00158,24.75,19.108
CHINA-WAREHOUSE,2024/02/02,Truck,MAT-0055,CST-00336,1.38,19.108
CHINA-WAREHOUSE,2024/02/02,Truck,MAT-0145,CST-00169,25.5,38.217
CHINA-WAREHOUSE,2024/02/02,Truck,MAT-0146,CST-00086,49.51,57.325
CHINA-WAREHOUSE,2024/02/02,Truck,MAT-0264,CST-00002,24.75,19.108
CHINA-WAREHOUSE,2024/02/02,Truck,MAT-0268,CST-00003,10.5,19.108
CHINA-WAREHOUSE,2024/02/02,Truck,MAT-0268,CST-00322,0.11,19.108
CHINA-WAREHOUSE,2024/02/02,Truck,MAT-0316,CST-00148,24.75,19.108
CHINA-WAREHOUSE,2024/02/02,Truck,MAT-0339,CST-00178,24.0,19.108
CHINA-WAREHOUSE,2024/02/02,Truck,MAT-0353,CST-00025,0.05,19.108
CHINA-WAREHOUSE,2024/02/02,Truck,MAT-0382,CST-00086,24.75,19.108
CHINA-WAREHOUSE,2024/02/02,Truck,MAT-0388,CST-00335,24.75,19.108
CHINA-WAREHOUSE,2024/02/03,Truck,MAT-0032,CST-00025,0.03,19.108
CHINA-WAREHOUSE,2024/02/03,Truck,MAT-0056,CST-00337,49.51,57.325
CHINA-WAREHOUSE,2024/02/03,Truck,MAT-0103,CST-00074,24.75,19.108
CHINA-WAREHOUSE,2024/02/03,Truck,MAT-0114,CST-00025,0.2,19.108
CHINA-WAREHOUSE,2024/02/03,Truck,MAT-0137,CST-00338,24.75,19.108
CHINA-WAREHOUSE,2024/02/03,Truck,MAT-0142,CST-00264,18.0,19.108
CHINA-WAREHOUSE,2024/02/03,Truck,MAT-0145,CST-00025,0.03,19.108
CHINA-WAREHOUSE,2024/02/03,Truck,MAT-0145,CST-00204,12.0,19.108
CHINA-WAREHOUSE,2024/02/03,Truck,MAT-0145,CST-00229,25.5,38.217
CHINA-WAREHOUSE,2024/02/03,Truck,MAT-0146,CST-00086,24.75,19.108
CHINA-WAREHOUSE,2024/02/03,Truck,MAT-0206,CST-00025,0.03,19.108
CHINA-WAREHOUSE,2024/02/03,Truck,MAT-0206,CST-00340,0.2,19.108
CHINA-WAREHOUSE,2024/02/03,Truck,MAT-0249,CST-00339,25.9,38.217
CHINA-WAREHOUSE,2024/02/03,Truck,MAT-0264,CST-00002,24.75,19.108
CHINA-WAREHOUSE,2024/02/03,Truck,MAT-0264,CST-00121,24.75,19.108
CHINA-WAREHOUSE,2024/02/03,Truck,MAT-0265,CST-00072,24.75,19.108
CHINA-WAREHOUSE,2024/02/03,Truck,MAT-0265,CST-00086,24.75,19.108
CHINA-WAREHOUSE,2024/02/03,Truck,MAT-0316,CST-00093,24.75,19.108
CHINA-WAREHOUSE,2024/02/03,Truck,MAT-0321,CST-00074,24.75,19.108
CHINA-WAREHOUSE,2024/02/03,Truck,MAT-0321,CST-00086,24.75,19.108
CHINA-WAREHOUSE,2024/02/03,Truck,MAT-0322,CST-00259,24.759999999999998,38.217
CHINA-WAREHOUSE,2024/02/03,Truck,MAT-0382,CST-00086,24.75,19.108
CHINA-WAREHOUSE,2024/02/04,Truck,MAT-0015,CST-00148,24.75,19.108
CHINA-WAREHOUSE,2024/02/04,Truck,MAT-0097,CST-00086,24.75,19.108
CHINA-WAREHOUSE,2024/02/04,Truck,MAT-0201,CST-00017,25.5,38.217
CHINA-WAREHOUSE,2024/02/04,Truck,MAT-0314,CST-00218,10.5,19.108
CHINA-WAREHOUSE,2024/02/04,Truck,MAT-0325,CST-00079,0.35,19.108
CHINA-WAREHOUSE,2024/02/04,Truck,MAT-0390,CST-00079,0.35,19.108
CHINA-WAREHOUSE,2024/02/05,Truck,MAT-0001,CST-00003,51.0,57.325
CHINA-WAREHOUSE,2024/02/05,Truck,MAT-0001,CST-00126,25.5,38.217
CHINA-WAREHOUSE,2024/02/05,Truck,MAT-0015,CST-00113,5.5,19.108
CHINA-WAREHOUSE,2024/02/05,Truck,MAT-0144,CST-00341,25.5,38.217
CHINA-WAREHOUSE,2024/02/05,Truck,MAT-0145,CST-00120,3.0,19.108
CHINA-WAREHOUSE,2024/02/05,Truck,MAT-0264,CST-00047,49.51,57.325
CHINA-WAREHOUSE,2024/02/05,Truck,MAT-0316,CST-00093,24.75,19.108
CHINA-WAREHOUSE,2024/02/05,Truck,MAT-0318,CST-00017,24.75,19.108
CHINA-WAREHOUSE,2024/02/05,Truck,MAT-0321,CST-00113,15.13,19.108
CHINA-WAREHOUSE,2024/02/05,Truck,MAT-0321,CST-00338,24.75,19.108
CHINA-WAREHOUSE,2024/02/05,Truck,MAT-0389,CST-00037,8.15,19.108
CHINA-WAREHOUSE,2024/02/05,Truck,MAT-0389,CST-00226,25.5,38.217
CHINA-WAREHOUSE,2024/02/06,Truck,MAT-0112,CST-00072,49.51,57.325
CHINA-WAREHOUSE,2024/02/06,Truck,MAT-0180,CST-00080,0.1,19.108
CHINA-WAREHOUSE,2024/02/06,Truck,MAT-0229,CST-00147,24.75,19.108
CHINA-WAREHOUSE,2024/02/06,Truck,MAT-0264,CST-00047,24.75,19.108
CHINA-WAREHOUSE,2024/02/06,Truck,MAT-0316,CST-00093,24.75,19.108
CHINA-WAREHOUSE,2024/02/06,Truck,MAT-0318,CST-00017,24.75,19.108
CHINA-WAREHOUSE,2024/02/06,Truck,MAT-0332,CST-00161,40.0,38.217
CHINA-WAREHOUSE,2024/02/06,Truck,MAT-0332,CST-00165,100.00999999999999,95.541
CHINA-WAREHOUSE,2024/02/07,Truck,MAT-0056,CST-00337,0.03,19.108
CHINA-WAREHOUSE,2024/02/07,Truck,MAT-0112,CST-00072,49.51,57.325
CHINA-WAREHOUSE,2024/02/07,Truck,MAT-0332,CST-00161,56.25,57.325
CHINA-WAREHOUSE,2024/02/18,Truck,MAT-0007,CST-00014,24.75,19.108
CHINA-WAREHOUSE,2024/02/18,Truck,MAT-0049,CST-00086,24.75,19.108
CHINA-WAREHOUSE,2024/02/18,Truck,MAT-0056,CST-00342,1.38,19.108
CHINA-WAREHOUSE,2024/02/18,Truck,MAT-0114,CST-00130,10.5,19.108
CHINA-WAREHOUSE,2024/02/18,Truck,MAT-0145,CST-00122,25.5,38.217
CHINA-WAREHOUSE,2024/02/18,Truck,MAT-0145,CST-00343,12.0,19.108
CHINA-WAREHOUSE,2024/02/18,Truck,MAT-0153,CST-00006,24.76,38.217
CHINA-WAREHOUSE,2024/02/18,Truck,MAT-0229,CST-00014,24.75,19.108
CHINA-WAREHOUSE,2024/02/18,Truck,MAT-0229,CST-00073,24.75,19.108
CHINA-WAREHOUSE,2024/02/18,Truck,MAT-0264,CST-00137,24.75,19.108
CHINA-WAREHOUSE,2024/02/18,Truck,MAT-0265,CST-00338,24.75,19.108
CHINA-WAREHOUSE,2024/02/18,Truck,MAT-0266,CST-00277,24.75,19.108
CHINA-WAREHOUSE,2024/02/18,Truck,MAT-0314,CST-00343,13.5,19.108
CHINA-WAREHOUSE,2024/02/18,Truck,MAT-0316,CST-00093,24.75,19.108
CHINA-WAREHOUSE,2024/02/18,Truck,MAT-0316,CST-00272,24.759999999999998,38.217
CHINA-WAREHOUSE,2024/02/18,Truck,MAT-0321,CST-00008,24.75,19.108
CHINA-WAREHOUSE,2024/02/18,Truck,MAT-0332,CST-00165,60.01,57.325
CHINA-WAREHOUSE,2024/02/18,Truck,MAT-0382,CST-00008,24.75,19.108
CHINA-WAREHOUSE,2024/02/18,Truck,MAT-0389,CST-00028,3.0,19.108
CHINA-WAREHOUSE,2024/02/19,Truck,MAT-0084,CST-00058,49.5,38.217
CHINA-WAREHOUSE,2024/02/19,Truck,MAT-0084,CST-00148,0.2,19.108
CHINA-WAREHOUSE,2024/02/19,Truck,MAT-0144,CST-00182,25.5,38.217
CHINA-WAREHOUSE,2024/02/19,Truck,MAT-0145,CST-00014,13.5,19.108
CHINA-WAREHOUSE,2024/02/19,Truck,MAT-0153,CST-00010,24.75,19.108
CHINA-WAREHOUSE,2024/02/19,Truck,MAT-0153,CST-00049,24.75,19.108
CHINA-WAREHOUSE,2024/02/19,Truck,MAT-0178,CST-00080,0.33,19.108
CHINA-WAREHOUSE,2024/02/19,Truck,MAT-0264,CST-00313,24.76,38.217
CHINA-WAREHOUSE,2024/02/19,Truck,MAT-0265,CST-00008,24.75,19.108
CHINA-WAREHOUSE,2024/02/19,Truck,MAT-0265,CST-00132,24.75,19.108
CHINA-WAREHOUSE,2024/02/19,Truck,MAT-0265,CST-00133,24.75,19.108
CHINA-WAREHOUSE,2024/02/19,Truck,MAT-0268,CST-00080,0.18,19.108
CHINA-WAREHOUSE,2024/02/19,Truck,MAT-0276,CST-00008,24.75,19.108
CHINA-WAREHOUSE,2024/02/19,Truck,MAT-0314,CST-00014,12.0,19.108
CHINA-WAREHOUSE,2024/02/19,Truck,MAT-0314,CST-00138,6.0,19.108
CHINA-WAREHOUSE,2024/02/19,Truck,MAT-0316,CST-00093,24.75,19.108
CHINA-WAREHOUSE,2024/02/19,Truck,MAT-0316,CST-00148,24.75,19.108
CHINA-WAREHOUSE,2024/02/19,Truck,MAT-0317,CST-00148,0.21,19.108
CHINA-WAREHOUSE,2024/02/19,Truck,MAT-0318,CST-00017,24.75,19.108
CHINA-WAREHOUSE,2024/02/19,Truck,MAT-0319,CST-00086,24.75,19.108
CHINA-WAREHOUSE,2024/02/19,Truck,MAT-0332,CST-00161,40.0,38.217
CHINA-WAREHOUSE,2024/02/19,Truck,MAT-0332,CST-00165,20.0,19.108
CHINA-WAREHOUSE,2024/02/19,Truck,MAT-0378,CST-00059,24.75,19.108
CHINA-WAREHOUSE,2024/02/19,Truck,MAT-0382,CST-00052,49.51,57.325
CHINA-WAREHOUSE,2024/02/19,Truck,MAT-0382,CST-00346,5.5,19.108
CHINA-WAREHOUSE,2024/02/19,Truck,MAT-0384,CST-00344,24.75,19.108
CHINA-WAREHOUSE,2024/02/19,Truck,MAT-0388,CST-00345,24.75,19.108
CHINA-WAREHOUSE,2024/02/19,Truck,MAT-0413,CST-00072,24.75,19.108
CHINA-WAREHOUSE,2024/02/19,Truck,MAT-0415,CST-00169,24.75,19.108
CHINA-WAREHOUSE,2024/02/20,Truck,MAT-0001,CST-00003,1.5,19.108
CHINA-WAREHOUSE,2024/02/20,Truck,MAT-0001,CST-00037,23.3,19.108
CHINA-WAREHOUSE,2024/02/20,Truck,MAT-0001,CST-00230,4.5,19.108
CHINA-WAREHOUSE,2024/02/20,Truck,MAT-0001,CST-00347,25.5,38.217
CHINA-WAREHOUSE,2024/02/20,Truck,MAT-0013,CST-00348,25.5,38.217
CHINA-WAREHOUSE,2024/02/20,Truck,MAT-0013,CST-00354,18.0,19.108
CHINA-WAREHOUSE,2024/02/20,Truck,MAT-0015,CST-00115,24.75,19.108
CHINA-WAREHOUSE,2024/02/20,Truck,MAT-0032,CST-00080,0.05,19.108
CHINA-WAREHOUSE,2024/02/20,Truck,MAT-0046,CST-00353,0.2,19.108
CHINA-WAREHOUSE,2024/02/20,Truck,MAT-0055,CST-00014,24.75,19.108
CHINA-WAREHOUSE,2024/02/20,Truck,MAT-0097,CST-00259,24.75,19.108
CHINA-WAREHOUSE,2024/02/20,Truck,MAT-0098,CST-00313,24.75,19.108
CHINA-WAREHOUSE,2024/02/20,Truck,MAT-0137,CST-00338,24.75,19.108
CHINA-WAREHOUSE,2024/02/20,Truck,MAT-0142,CST-00037,18.01,19.108
CHINA-WAREHOUSE,2024/02/20,Truck,MAT-0144,CST-00182,25.5,38.217
CHINA-WAREHOUSE,2024/02/20,Truck,MAT-0145,CST-00003,4.5,19.108
CHINA-WAREHOUSE,2024/02/20,Truck,MAT-0145,CST-00230,21.0,19.108
CHINA-WAREHOUSE,2024/02/20,Truck,MAT-0145,CST-00351,10.5,19.108
CHINA-WAREHOUSE,2024/02/20,Truck,MAT-0153,CST-00081,24.75,19.108
CHINA-WAREHOUSE,2024/02/20,Truck,MAT-0178,CST-00080,0.1,19.108
CHINA-WAREHOUSE,2024/02/20,Truck,MAT-0193,CST-00352,14.96,19.108
CHINA-WAREHOUSE,2024/02/20,Truck,MAT-0206,CST-00034,22.5,19.108
CHINA-WAREHOUSE,2024/02/20,Truck,MAT-0233,CST-00080,0.1,19.108
CHINA-WAREHOUSE,2024/02/20,Truck,MAT-0265,CST-00353,0.2,19.108
CHINA-WAREHOUSE,2024/02/20,Truck,MAT-0268,CST-00080,0.1,19.108
CHINA-WAREHOUSE,2024/02/20,Truck,MAT-0314,CST-00068,25.5,38.217
CHINA-WAREHOUSE,2024/02/20,Truck,MAT-0316,CST-00148,24.75,19.108
CHINA-WAREHOUSE,2024/02/20,Truck,MAT-0319,CST-00050,24.75,19.108
CHINA-WAREHOUSE,2024/02/20,Truck,MAT-0319,CST-00086,24.75,19.108
CHINA-WAREHOUSE,2024/02/20,Truck,MAT-0321,CST-00132,24.75,19.108
CHINA-WAREHOUSE,2024/02/20,Truck,MAT-0321,CST-00133,24.75,19.108
CHINA-WAREHOUSE,2024/02/20,Truck,MAT-0326,CST-00353,0.2,19.108
CHINA-WAREHOUSE,2024/02/20,Truck,MAT-0327,CST-00125,12.38,19.108
CHINA-WAREHOUSE,2024/02/20,Truck,MAT-0332,CST-00161,40.0,38.217
CHINA-WAREHOUSE,2024/02/20,Truck,MAT-0332,CST-00165,60.0,57.325
CHINA-WAREHOUSE,2024/02/20,Truck,MAT-0340,CST-00056,24.75,19.108
CHINA-WAREHOUSE,2024/02/20,Truck,MAT-0353,CST-00148,24.75,19.108
CHINA-WAREHOUSE,2024/02/20,Truck,MAT-0353,CST-00350,5.5,19.108
CHINA-WAREHOUSE,2024/02/20,Truck,MAT-0353,CST-00353,0.2,19.108
CHINA-WAREHOUSE,2024/02/20,Truck,MAT-0357,CST-00353,0.21,19.108
CHINA-WAREHOUSE,2024/02/20,Truck,MAT-0379,CST-00349,24.75,19.108
CHINA-WAREHOUSE,2024/02/20,Truck,MAT-0379,CST-00353,0.21,19.108
CHINA-WAREHOUSE,2024/02/20,Truck,MAT-0382,CST-00052,24.75,19.108
CHINA-WAREHOUSE,2024/02/20,Truck,MAT-0382,CST-00092,49.51,57.325
CHINA-WAREHOUSE,2024/02/20,Truck,MAT-0390,CST-00008,24.75,19.108
CHINA-WAREHOUSE,2024/02/21,Truck,MAT-0001,CST-00126,25.509999999999998,38.217
CHINA-WAREHOUSE,2024/02/21,Truck,MAT-0015,CST-00183,24.75,19.108
CHINA-WAREHOUSE,2024/02/21,Truck,MAT-0046,CST-00357,0.15,19.108
CHINA-WAREHOUSE,2024/02/21,Truck,MAT-0055,CST-00357,0.15,19.108
CHINA-WAREHOUSE,2024/02/21,Truck,MAT-0056,CST-00267,24.75,19.108
CHINA-WAREHOUSE,2024/02/21,Truck,MAT-0112,CST-00358,0.05,19.108
CHINA-WAREHOUSE,2024/02/21,Truck,MAT-0144,CST-00182,25.5,38.217
CHINA-WAREHOUSE,2024/02/21,Truck,MAT-0145,CST-00017,6.0,19.108
CHINA-WAREHOUSE,2024/02/21,Truck,MAT-0146,CST-00355,24.75,19.108
CHINA-WAREHOUSE,2024/02/21,Truck,MAT-0148,CST-00056,49.519999999999996,57.325
CHINA-WAREHOUSE,2024/02/21,Truck,MAT-0193,CST-00316,44.88,38.217
CHINA-WAREHOUSE,2024/02/21,Truck,MAT-0237,CST-00093,1.38,19.108
CHINA-WAREHOUSE,2024/02/21,Truck,MAT-0264,CST-00047,49.510000000000005,57.325
CHINA-WAREHOUSE,2024/02/21,Truck,MAT-0270,CST-00108,25.5,38.217
CHINA-WAREHOUSE,2024/02/21,Truck,MAT-0270,CST-00356,21.0,19.108
CHINA-WAREHOUSE,2024/02/21,Truck,MAT-0319,CST-00012,24.75,19.108
CHINA-WAREHOUSE,2024/02/21,Truck,MAT-0321,CST-00338,24.75,19.108
CHINA-WAREHOUSE,2024/02/21,Truck,MAT-0328,CST-00356,4.5,19.108
CHINA-WAREHOUSE,2024/02/21,Truck,MAT-0332,CST-00161,20.0,19.108
CHINA-WAREHOUSE,2024/02/21,Truck,MAT-0378,CST-00358,0.05,19.108
CHINA-WAREHOUSE,2024/02/21,Truck,MAT-0379,CST-00259,24.75,19.108
CHINA-WAREHOUSE,2024/02/21,Truck,MAT-0382,CST-00148,24.75,19.108
CHINA-WAREHOUSE,2024/02/21,Truck,MAT-0382,CST-00338,24.75,19.108
CHINA-WAREHOUSE,2024/02/21,Truck,MAT-0382,CST-00355,24.75,19.108
CHINA-WAREHOUSE,2024/02/21,Truck,MAT-0390,CST-00080,0.5,19.108
CHINA-WAREHOUSE,2024/02/21,Truck,MAT-0390,CST-00239,33.01,38.217
CHINA-WAREHOUSE,2024/02/21,Truck,MAT-0390,CST-00358,0.05,19.108
CHINA-WAREHOUSE,2024/02/21,Truck,MAT-0413,CST-00072,49.51,57.325
CHINA-WAREHOUSE,2024/02/22,Truck,MAT-0001,CST-00062,6.0,19.108
CHINA-WAREHOUSE,2024/02/22,Truck,MAT-0009,CST-00165,41.6,38.217
CHINA-WAREHOUSE,2024/02/22,Truck,MAT-0015,CST-00035,24.75,19.108
CHINA-WAREHOUSE,2024/02/22,Truck,MAT-0032,CST-00080,0.05,19.108
CHINA-WAREHOUSE,2024/02/22,Truck,MAT-0049,CST-00086,49.5,38.217
CHINA-WAREHOUSE,2024/02/22,Truck,MAT-0053,CST-00113,8.25,19.108
CHINA-WAREHOUSE,2024/02/22,Truck,MAT-0055,CST-00025,0.05,19.108
CHINA-WAREHOUSE,2024/02/22,Truck,MAT-0056,CST-00337,24.759999999999998,38.217
CHINA-WAREHOUSE,2024/02/22,Truck,MAT-0097,CST-00074,24.75,19.108
CHINA-WAREHOUSE,2024/02/22,Truck,MAT-0137,CST-00363,24.75,19.108
CHINA-WAREHOUSE,2024/02/22,Truck,MAT-0142,CST-00025,0.03,19.108
CHINA-WAREHOUSE,2024/02/22,Truck,MAT-0144,CST-00182,25.5,38.217
CHINA-WAREHOUSE,2024/02/22,Truck,MAT-0144,CST-00365,3.0,19.108
CHINA-WAREHOUSE,2024/02/22,Truck,MAT-0145,CST-00320,3.0,19.108
CHINA-WAREHOUSE,2024/02/22,Truck,MAT-0145,CST-00359,25.5,38.217
CHINA-WAREHOUSE,2024/02/22,Truck,MAT-0146,CST-00086,24.75,19.108
CHINA-WAREHOUSE,2024/02/22,Truck,MAT-0153,CST-00010,24.75,19.108
CHINA-WAREHOUSE,2024/02/22,Truck,MAT-0153,CST-00049,24.75,19.108
CHINA-WAREHOUSE,2024/02/22,Truck,MAT-0178,CST-00080,0.05,19.108
CHINA-WAREHOUSE,2024/02/22,Truck,MAT-0201,CST-00359,25.5,38.217
CHINA-WAREHOUSE,2024/02/22,Truck,MAT-0202,CST-00003,49.5,38.217
CHINA-WAREHOUSE,2024/02/22,Truck,MAT-0207,CST-00366,5.5,19.108
CHINA-WAREHOUSE,2024/02/22,Truck,MAT-0236,CST-00362,24.75,19.108
CHINA-WAREHOUSE,2024/02/22,Truck,MAT-0237,CST-00367,0.2,19.108
CHINA-WAREHOUSE,2024/02/22,Truck,MAT-0264,CST-00047,24.75,19.108
CHINA-WAREHOUSE,2024/02/22,Truck,MAT-0265,CST-00133,24.75,19.108
CHINA-WAREHOUSE,2024/02/22,Truck,MAT-0268,CST-00080,0.2,19.108
CHINA-WAREHOUSE,2024/02/22,Truck,MAT-0270,CST-00135,25.5,38.217
CHINA-WAREHOUSE,2024/02/22,Truck,MAT-0313,CST-00080,0.1,19.108
CHINA-WAREHOUSE,2024/02/22,Truck,MAT-0314,CST-00062,12.0,19.108
CHINA-WAREHOUSE,2024/02/22,Truck,MAT-0314,CST-00138,12.0,19.108
CHINA-WAREHOUSE,2024/02/22,Truck,MAT-0319,CST-00361,24.75,19.108
CHINA-WAREHOUSE,2024/02/22,Truck,MAT-0321,CST-00008,24.75,19.108
CHINA-WAREHOUSE,2024/02/22,Truck,MAT-0321,CST-00059,24.75,19.108
CHINA-WAREHOUSE,2024/02/22,Truck,MAT-0321,CST-00180,24.75,19.108
CHINA-WAREHOUSE,2024/02/22,Truck,MAT-0321,CST-00360,24.75,19.108
CHINA-WAREHOUSE,2024/02/22,Truck,MAT-0321,CST-00363,24.75,19.108
CHINA-WAREHOUSE,2024/02/22,Truck,MAT-0332,CST-00161,40.01,38.217
CHINA-WAREHOUSE,2024/02/22,Truck,MAT-0353,CST-00364,0.96,19.108
CHINA-WAREHOUSE,2024/02/22,Truck,MAT-0378,CST-00113,4.13,19.108
CHINA-WAREHOUSE,2024/02/22,Truck,MAT-0379,CST-00259,24.759999999999998,38.217
CHINA-WAREHOUSE,2024/02/22,Truck,MAT-0379,CST-00269,24.75,19.108
CHINA-WAREHOUSE,2024/02/22,Truck,MAT-0382,CST-00008,24.75,19.108
CHINA-WAREHOUSE,2024/02/22,Truck,MAT-0415,CST-00113,9.629999999999999,19.108
CHINA-WAREHOUSE,2024/02/23,Truck,MAT-0001,CST-00301,15.0,19.108
CHINA-WAREHOUSE,2024/02/23,Truck,MAT-0009,CST-00165,41.599999999999994,38.217
CHINA-WAREHOUSE,2024/02/23,Truck,MAT-0049,CST-00086,49.51,57.325
CHINA-WAREHOUSE,2024/02/23,Truck,MAT-0082,CST-00053,12.5,19.108
CHINA-WAREHOUSE,2024/02/23,Truck,MAT-0142,CST-00064,49.5,38.217
CHINA-WAREHOUSE,2024/02/23,Truck,MAT-0142,CST-00179,25.5,38.217
CHINA-WAREHOUSE,2024/02/23,Truck,MAT-0142,CST-00365,3.0,19.108
CHINA-WAREHOUSE,2024/02/23,Truck,MAT-0144,CST-00368,6.0,19.108
CHINA-WAREHOUSE,2024/02/23,Truck,MAT-0145,CST-00037,25.5,38.217
CHINA-WAREHOUSE,2024/02/23,Truck,MAT-0145,CST-00103,4.5,19.108
CHINA-WAREHOUSE,2024/02/23,Truck,MAT-0145,CST-00142,25.5,38.217
CHINA-WAREHOUSE,2024/02/23,Truck,MAT-0145,CST-00164,21.0,19.108
CHINA-WAREHOUSE,2024/02/23,Truck,MAT-0145,CST-00260,13.75,19.108
CHINA-WAREHOUSE,2024/02/23,Truck,MAT-0153,CST-00221,24.75,19.108
CHINA-WAREHOUSE,2024/02/23,Truck,MAT-0158,CST-00053,51.0,57.325
CHINA-WAREHOUSE,2024/02/23,Truck,MAT-0229,CST-00113,24.75,19.108
CHINA-WAREHOUSE,2024/02/23,Truck,MAT-0264,CST-00047,49.510000000000005,57.325
CHINA-WAREHOUSE,2024/02/23,Truck,MAT-0265,CST-00132,24.75,19.108
CHINA-WAREHOUSE,2024/02/23,Truck,MAT-0270,CST-00202,25.5,38.217
CHINA-WAREHOUSE,2024/02/23,Truck,MAT-0314,CST-00103,18.0,19.108
CHINA-WAREHOUSE,2024/02/23,Truck,MAT-0314,CST-00164,4.5,19.108
CHINA-WAREHOUSE,2024/02/23,Truck,MAT-0319,CST-00058,24.75,19.108
CHINA-WAREHOUSE,2024/02/23,Truck,MAT-0320,CST-00015,0.3,19.108
CHINA-WAREHOUSE,2024/02/23,Truck,MAT-0321,CST-00059,24.76,38.217
CHINA-WAREHOUSE,2024/02/23,Truck,MAT-0321,CST-00180,24.75,19.108
CHINA-WAREHOUSE,2024/02/23,Truck,MAT-0321,CST-00363,24.76,38.217
CHINA-WAREHOUSE,2024/02/23,Truck,MAT-0332,CST-00161,40.0,38.217
CHINA-WAREHOUSE,2024/02/23,Truck,MAT-0354,CST-00015,0.2,19.108
CHINA-WAREHOUSE,2024/02/23,Truck,MAT-0357,CST-00284,0.4,19.108
CHINA-WAREHOUSE,2024/02/23,Truck,MAT-0379,CST-00259,24.75,19.108
CHINA-WAREHOUSE,2024/02/23,Truck,MAT-0389,CST-00036,25.5,38.217
CHINA-WAREHOUSE,2024/02/23,Truck,MAT-0413,CST-00072,74.25999999999999,76.433
CHINA-WAREHOUSE,2024/02/24,Truck,MAT-0001,CST-00039,25.5,38.217
CHINA-WAREHOUSE,2024/02/24,Truck,MAT-0001,CST-00178,51.0,57.325
CHINA-WAREHOUSE,2024/02/24,Truck,MAT-0001,CST-00369,25.5,38.217
CHINA-WAREHOUSE,2024/02/24,Truck,MAT-0007,CST-00023,24.759999999999998,38.217
CHINA-WAREHOUSE,2024/02/24,Truck,MAT-0009,CST-00165,41.6,38.217
CHINA-WAREHOUSE,2024/02/24,Truck,MAT-0042,CST-00373,0.25,19.108
CHINA-WAREHOUSE,2024/02/24,Truck,MAT-0046,CST-00374,0.05,19.108
CHINA-WAREHOUSE,2024/02/24,Truck,MAT-0047,CST-00375,5.0,19.108
CHINA-WAREHOUSE,2024/02/24,Truck,MAT-0049,CST-00077,24.75,19.108
CHINA-WAREHOUSE,2024/02/24,Truck,MAT-0049,CST-00086,24.75,19.108
CHINA-WAREHOUSE,2024/02/24,Truck,MAT-0055,CST-00025,0.05,19.108
CHINA-WAREHOUSE,2024/02/24,Truck,MAT-0082,CST-00053,32.5,38.217
CHINA-WAREHOUSE,2024/02/24,Truck,MAT-0082,CST-00177,22.5,19.108
CHINA-WAREHOUSE,2024/02/24,Truck,MAT-0111,CST-00374,0.2,19.108
CHINA-WAREHOUSE,2024/02/24,Truck,MAT-0117,CST-00376,1.5,19.108
CHINA-WAREHOUSE,2024/02/24,Truck,MAT-0137,CST-00363,24.76,38.217
CHINA-WAREHOUSE,2024/02/24,Truck,MAT-0142,CST-00037,10.5,19.108
CHINA-WAREHOUSE,2024/02/24,Truck,MAT-0142,CST-00085,12.0,19.108
CHINA-WAREHOUSE,2024/02/24,Truck,MAT-0142,CST-00368,21.0,19.108
CHINA-WAREHOUSE,2024/02/24,Truck,MAT-0143,CST-00025,0.05,19.108
CHINA-WAREHOUSE,2024/02/24,Truck,MAT-0145,CST-00037,25.5,38.217
CHINA-WAREHOUSE,2024/02/24,Truck,MAT-0145,CST-00039,25.5,38.217
CHINA-WAREHOUSE,2024/02/24,Truck,MAT-0145,CST-00109,25.5,38.217
CHINA-WAREHOUSE,2024/02/24,Truck,MAT-0145,CST-00286,25.5,38.217
CHINA-WAREHOUSE,2024/02/24,Truck,MAT-0145,CST-00371,25.5,38.217
CHINA-WAREHOUSE,2024/02/24,Truck,MAT-0145,CST-00372,25.5,38.217
CHINA-WAREHOUSE,2024/02/24,Truck,MAT-0146,CST-00338,24.75,19.108
CHINA-WAREHOUSE,2024/02/24,Truck,MAT-0176,CST-00088,25.5,38.217
CHINA-WAREHOUSE,2024/02/24,Truck,MAT-0218,CST-00086,24.75,19.108
CHINA-WAREHOUSE,2024/02/24,Truck,MAT-0236,CST-00019,5.5,19.108
CHINA-WAREHOUSE,2024/02/24,Truck,MAT-0268,CST-00370,25.5,38.217
CHINA-WAREHOUSE,2024/02/24,Truck,MAT-0281,CST-00376,1.5,19.108
CHINA-WAREHOUSE,2024/02/24,Truck,MAT-0314,CST-00037,15.0,19.108
CHINA-WAREHOUSE,2024/02/24,Truck,MAT-0319,CST-00215,2.76,19.108
CHINA-WAREHOUSE,2024/02/24,Truck,MAT-0321,CST-00363,24.75,19.108
CHINA-WAREHOUSE,2024/02/24,Truck,MAT-0328,CST-00202,25.5,38.217
