OUTBOUND_DATE,PLANT_NAME,MODE_OF_TRANSPORT,MATERIAL_NAME,CUSTOMER_NUMBER,NET_QUANTITY_MT
2024/07/04,CHINA-WAREHOUSE,Truck,MAT-0015,CST-00520,1.38
2024/07/04,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00194,18.0
2024/07/04,CHINA-WAREHOUSE,Truck,MAT-0328,CST-00061,12.0
2024/07/04,CHINA-WAREHOUSE,Truck,MAT-0143,CST-00128,10.5
2024/07/04,CHINA-WAREHOUSE,Truck,MAT-0314,CST-00180,10.5
2024/07/04,CHINA-WAREHOUSE,Truck,MAT-0143,CST-00128,15.0
2024/07/04,CHINA-WAREHOUSE,Truck,MAT-0099,CST-00011,24.73
2024/07/04,CHINA-WAREHOUSE,Truck,MAT-0099,CST-00011,0.03
2024/07/04,CHINA-WAREHOUSE,Truck,MAT-0316,CST-00148,15.13
2024/07/04,CHINA-WAREHOUSE,Truck,MAT-0316,CST-00148,9.63
2024/07/04,CHINA-WAREHOUSE,Truck,MAT-0151,CST-00133,5.5
2024/07/04,CHINA-WAREHOUSE,Truck,MAT-0146,CST-00736,24.7
2024/07/04,CHINA-WAREHOUSE,Truck,MAT-0151,CST-00133,19.25
2024/07/04,CHINA-WAREHOUSE,Truck,MAT-0146,CST-00736,0.05
2024/07/04,CHINA-WAREHOUSE,Truck,MAT-0294,CST-00732,1.2
2024/07/04,CHINA-WAREHOUSE,Truck,MAT-0082,CST-00659,22.5
2024/07/04,CHINA-WAREHOUSE,Truck,MAT-0327,CST-00727,0.05
2024/07/04,CHINA-WAREHOUSE,Truck,MAT-0327,CST-00558,1.13
2024/07/04,CHINA-WAREHOUSE,Truck,MAT-0379,CST-00096,2.75
2024/07/04,CHINA-WAREHOUSE,Truck,MAT-0327,CST-00558,20.63
2024/07/04,CHINA-WAREHOUSE,Truck,MAT-0327,CST-00558,2.93
2024/07/04,CHINA-WAREHOUSE,Truck,MAT-0282,CST-00732,0.04
2024/07/04,CHINA-WAREHOUSE,Truck,MAT-0187,CST-00732,0.15
2024/07/04,CHINA-WAREHOUSE,Truck,MAT-0413,CST-00080,1.1
2024/07/04,CHINA-WAREHOUSE,Truck,MAT-0246,CST-00080,1.38
2024/07/04,CHINA-WAREHOUSE,Truck,MAT-0379,CST-00080,4.13
2024/07/04,CHINA-WAREHOUSE,Truck,MAT-0379,CST-00080,0.38
2024/07/04,CHINA-WAREHOUSE,Truck,MAT-0056,CST-00080,6.88
2024/07/04,CHINA-WAREHOUSE,Truck,MAT-0386,CST-00080,1.38
2024/07/04,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00510,25.5
2024/07/04,CHINA-WAREHOUSE,Truck,MAT-0143,CST-00038,6.0
2024/07/04,CHINA-WAREHOUSE,Truck,MAT-0399,CST-00487,9.63
2024/07/04,CHINA-WAREHOUSE,Truck,MAT-0399,CST-00487,15.13
2024/07/04,CHINA-WAREHOUSE,Truck,MAT-0013,CST-00061,12.0
2024/07/04,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00180,15.0
2024/07/05,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00038,25.5
2024/07/05,CHINA-WAREHOUSE,Truck,MAT-0328,CST-00038,25.5
2024/07/05,CHINA-WAREHOUSE,Truck,MAT-0314,CST-00427,25.5
2024/07/05,CHINA-WAREHOUSE,Truck,MAT-0084,CST-00403,24.75
2024/07/05,CHINA-WAREHOUSE,Truck,MAT-0137,CST-00247,24.75
2024/07/05,CHINA-WAREHOUSE,Truck,MAT-0099,CST-00685,24.75
2024/07/05,CHINA-WAREHOUSE,Truck,MAT-0084,CST-00511,24.75
2024/07/05,CHINA-WAREHOUSE,Truck,MAT-0325,CST-00260,24.75
2024/07/05,CHINA-WAREHOUSE,Truck,MAT-0316,CST-00148,24.75
2024/07/05,CHINA-WAREHOUSE,Truck,MAT-0195,CST-00076,13.75
2024/07/05,CHINA-WAREHOUSE,Truck,MAT-0379,CST-00076,11.0
2024/07/05,CHINA-WAREHOUSE,Truck,MAT-0112,CST-00260,8.25
2024/07/05,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00025,0.05
2024/07/05,CHINA-WAREHOUSE,Truck,MAT-0099,CST-00685,16.5
2024/07/05,CHINA-WAREHOUSE,Truck,MAT-0099,CST-00685,8.25
2024/07/05,CHINA-WAREHOUSE,Truck,MAT-0399,CST-00058,15.13
2024/07/05,CHINA-WAREHOUSE,Truck,MAT-0399,CST-00058,9.63
2024/07/05,CHINA-WAREHOUSE,Truck,MAT-0008,CST-00737,0.03
2024/07/05,CHINA-WAREHOUSE,Truck,MAT-0389,CST-00262,3.0
2024/07/05,CHINA-WAREHOUSE,Truck,MAT-0217,CST-00738,0.05
2024/07/05,CHINA-WAREHOUSE,Truck,MAT-0046,CST-00672,0.1
2024/07/05,CHINA-WAREHOUSE,Truck,MAT-0229,CST-00014,22.0
2024/07/05,CHINA-WAREHOUSE,Truck,MAT-0314,CST-00103,21.0
2024/07/05,CHINA-WAREHOUSE,Truck,MAT-0229,CST-00014,2.75
2024/07/05,CHINA-WAREHOUSE,Truck,MAT-0382,CST-00487,0.1
2024/07/05,CHINA-WAREHOUSE,Truck,MAT-0382,CST-00487,24.65
2024/07/05,CHINA-WAREHOUSE,Truck,MAT-0322,CST-00049,24.75
2024/07/05,CHINA-WAREHOUSE,Truck,MAT-0327,CST-00672,0.05
2024/07/05,CHINA-WAREHOUSE,Truck,MAT-0322,CST-00672,0.1
2024/07/05,CHINA-WAREHOUSE,Truck,MAT-0265,CST-00487,24.75
2024/07/05,CHINA-WAREHOUSE,Truck,MAT-0382,CST-00487,24.75
2024/07/05,CHINA-WAREHOUSE,Truck,MAT-0146,CST-00049,24.75
2024/07/06,CHINA-WAREHOUSE,Truck,MAT-0389,CST-00036,25.5
2024/07/06,CHINA-WAREHOUSE,Truck,MAT-0314,CST-00105,25.5
2024/07/06,CHINA-WAREHOUSE,Truck,MAT-0377,CST-00739,25.5
2024/07/06,CHINA-WAREHOUSE,Truck,MAT-0328,CST-00038,25.5
2024/07/06,CHINA-WAREHOUSE,Truck,MAT-0084,CST-00158,24.75
2024/07/06,CHINA-WAREHOUSE,Truck,MAT-0053,CST-00056,24.75
2024/07/06,CHINA-WAREHOUSE,Truck,MAT-0112,CST-00740,24.75
2024/07/06,CHINA-WAREHOUSE,Truck,MAT-0267,CST-00555,24.75
2024/07/06,CHINA-WAREHOUSE,Truck,MAT-0400,CST-00729,24.75
2024/07/06,CHINA-WAREHOUSE,Truck,MAT-0328,CST-00356,16.5
2024/07/06,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00204,9.0
2024/07/06,CHINA-WAREHOUSE,Truck,MAT-0178,CST-00047,0.03
2024/07/06,CHINA-WAREHOUSE,Truck,MAT-0046,CST-00741,0.15
2024/07/06,CHINA-WAREHOUSE,Truck,MAT-0416,CST-00677,23.38
2024/07/06,CHINA-WAREHOUSE,Truck,MAT-0416,CST-00677,1.38
2024/07/06,CHINA-WAREHOUSE,Truck,MAT-0013,CST-00564,4.5
2024/07/06,CHINA-WAREHOUSE,Truck,MAT-0377,CST-00739,25.4
2024/07/06,CHINA-WAREHOUSE,Truck,MAT-0377,CST-00739,0.1
2024/07/06,CHINA-WAREHOUSE,Truck,MAT-0007,CST-00184,0.18
2024/07/06,CHINA-WAREHOUSE,Truck,MAT-0007,CST-00184,0.03
2024/07/06,CHINA-WAREHOUSE,Truck,MAT-0268,CST-00025,0.03
2024/07/06,CHINA-WAREHOUSE,Truck,MAT-0389,CST-00742,6.0
2024/07/06,CHINA-WAREHOUSE,Truck,MAT-0143,CST-00438,18.0
2024/07/06,CHINA-WAREHOUSE,Truck,MAT-0339,CST-00025,0.03
2024/07/06,CHINA-WAREHOUSE,Truck,MAT-0055,CST-00014,6.88
2024/07/06,CHINA-WAREHOUSE,Truck,MAT-0314,CST-00138,21.0
2024/07/06,CHINA-WAREHOUSE,Truck,MAT-0400,CST-00729,24.65
2024/07/06,CHINA-WAREHOUSE,Truck,MAT-0400,CST-00729,0.1
2024/07/06,CHINA-WAREHOUSE,Truck,MAT-0399,CST-00313,15.13
2024/07/06,CHINA-WAREHOUSE,Truck,MAT-0399,CST-00313,9.63
2024/07/06,CHINA-WAREHOUSE,Truck,MAT-0055,CST-00014,17.88
2024/07/06,CHINA-WAREHOUSE,Truck,MAT-0188,CST-00184,0.2
2024/07/06,CHINA-WAREHOUSE,Truck,MAT-0323,CST-00025,0.03
2024/07/06,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00356,9.0
2024/07/06,CHINA-WAREHOUSE,Truck,MAT-0397,CST-00025,0.03
2024/07/06,CHINA-WAREHOUSE,Truck,MAT-0049,CST-00184,0.2
2024/07/06,CHINA-WAREHOUSE,Truck,MAT-0178,CST-00025,0.03
2024/07/06,CHINA-WAREHOUSE,Truck,MAT-0233,CST-00025,0.03
2024/07/06,CHINA-WAREHOUSE,Truck,MAT-0322,CST-00049,24.75
2024/07/06,CHINA-WAREHOUSE,Truck,MAT-0114,CST-00025,0.03
2024/07/06,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00363,24.75
2024/07/06,CHINA-WAREHOUSE,Truck,MAT-0416,CST-00363,24.75
2024/07/08,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00178,25.5
2024/07/08,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00302,25.5
2024/07/08,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00037,25.5
2024/07/08,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00169,25.5
2024/07/08,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00126,25.5
2024/07/08,CHINA-WAREHOUSE,Truck,MAT-0143,CST-00042,25.5
2024/07/08,CHINA-WAREHOUSE,Truck,MAT-0013,CST-00564,25.5
2024/07/08,CHINA-WAREHOUSE,Truck,MAT-0264,CST-00002,24.75
2024/07/08,CHINA-WAREHOUSE,Truck,MAT-0400,CST-00569,24.75
2024/07/08,CHINA-WAREHOUSE,Truck,MAT-0153,CST-00552,24.75
2024/07/08,CHINA-WAREHOUSE,Truck,MAT-0099,CST-00685,24.75
2024/07/08,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00632,24.75
2024/07/08,CHINA-WAREHOUSE,Truck,MAT-0092,CST-00049,24.75
2024/07/08,CHINA-WAREHOUSE,Truck,MAT-0092,CST-00133,24.75
2024/07/08,CHINA-WAREHOUSE,Truck,MAT-0382,CST-00487,24.75
2024/07/08,CHINA-WAREHOUSE,Truck,MAT-0146,CST-00363,24.75
2024/07/08,CHINA-WAREHOUSE,Truck,MAT-0146,CST-00086,24.75
2024/07/08,CHINA-WAREHOUSE,Truck,MAT-0142,CST-00218,7.5
2024/07/08,CHINA-WAREHOUSE,Truck,MAT-0007,CST-00017,5.5
2024/07/08,CHINA-WAREHOUSE,Truck,MAT-0007,CST-00017,6.88
2024/07/08,CHINA-WAREHOUSE,Truck,MAT-0264,CST-00002,1.38
2024/07/08,CHINA-WAREHOUSE,Truck,MAT-0264,CST-00002,23.35
2024/07/08,CHINA-WAREHOUSE,Truck,MAT-0264,CST-00002,0.03
2024/07/08,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00139,18.0
2024/07/08,CHINA-WAREHOUSE,Truck,MAT-0389,CST-00242,18.0
2024/07/08,CHINA-WAREHOUSE,Truck,MAT-0400,CST-00080,2.75
2024/07/08,CHINA-WAREHOUSE,Truck,MAT-0142,CST-00333,4.5
2024/07/08,CHINA-WAREHOUSE,Truck,MAT-0017,CST-00025,0.03
2024/07/08,CHINA-WAREHOUSE,Truck,MAT-0055,CST-00418,11.0
2024/07/08,CHINA-WAREHOUSE,Truck,MAT-0013,CST-00217,6.0
2024/07/08,CHINA-WAREHOUSE,Truck,MAT-0007,CST-00014,17.88
2024/07/08,CHINA-WAREHOUSE,Truck,MAT-0007,CST-00014,6.88
2024/07/08,CHINA-WAREHOUSE,Truck,MAT-0142,CST-00181,3.0
2024/07/08,CHINA-WAREHOUSE,Truck,MAT-0328,CST-00102,18.0
2024/07/08,CHINA-WAREHOUSE,Truck,MAT-0229,CST-00706,11.0
2024/07/08,CHINA-WAREHOUSE,Truck,MAT-0229,CST-00706,13.75
2024/07/08,CHINA-WAREHOUSE,Truck,MAT-0234,CST-00115,24.73
2024/07/08,CHINA-WAREHOUSE,Truck,MAT-0319,CST-00080,0.8
2024/07/08,CHINA-WAREHOUSE,Truck,MAT-0175,CST-00080,1.15
2024/07/08,CHINA-WAREHOUSE,Truck,MAT-0175,CST-00080,2.85
2024/07/08,CHINA-WAREHOUSE,Truck,MAT-0383,CST-00080,1.5
2024/07/08,CHINA-WAREHOUSE,Truck,MAT-0103,CST-00080,2.5
2024/07/08,CHINA-WAREHOUSE,Truck,MAT-0055,CST-00080,0.4
2024/07/08,CHINA-WAREHOUSE,Truck,MAT-0246,CST-00080,0.08
2024/07/08,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00181,9.0
2024/07/08,CHINA-WAREHOUSE,Truck,MAT-0270,CST-00333,12.0
2024/07/08,CHINA-WAREHOUSE,Truck,MAT-0013,CST-00181,6.0
2024/07/08,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00181,4.5
2024/07/08,CHINA-WAREHOUSE,Truck,MAT-0399,CST-00487,24.75
2024/07/08,CHINA-WAREHOUSE,Truck,MAT-0328,CST-00333,6.0
2024/07/08,CHINA-WAREHOUSE,Truck,MAT-0270,CST-00102,6.0
2024/07/08,CHINA-WAREHOUSE,Truck,MAT-0270,CST-00102,1.5
2024/07/08,CHINA-WAREHOUSE,Truck,MAT-0206,CST-00181,2.5
2024/07/09,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00037,25.5
2024/07/09,CHINA-WAREHOUSE,Truck,MAT-0143,CST-00037,25.5
2024/07/09,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00037,25.5
2024/07/09,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00017,25.5
2024/07/09,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00422,25.5
2024/07/09,CHINA-WAREHOUSE,Truck,MAT-0389,CST-00228,25.5
2024/07/09,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00045,25.5
2024/07/09,CHINA-WAREHOUSE,Truck,MAT-0384,CST-00344,24.75
2024/07/09,CHINA-WAREHOUSE,Truck,MAT-0319,CST-00108,24.75
2024/07/09,CHINA-WAREHOUSE,Truck,MAT-0415,CST-00050,24.75
2024/07/09,CHINA-WAREHOUSE,Truck,MAT-0146,CST-00661,24.75
2024/07/09,CHINA-WAREHOUSE,Truck,MAT-0399,CST-00051,24.75
2024/07/09,CHINA-WAREHOUSE,Truck,MAT-0007,CST-00013,24.75
2024/07/09,CHINA-WAREHOUSE,Truck,MAT-0267,CST-00743,24.75
2024/07/09,CHINA-WAREHOUSE,Truck,MAT-0400,CST-00113,24.75
2024/07/09,CHINA-WAREHOUSE,Truck,MAT-0379,CST-00052,24.75
2024/07/09,CHINA-WAREHOUSE,Truck,MAT-0267,CST-00049,24.75
2024/07/09,CHINA-WAREHOUSE,Truck,MAT-0319,CST-00012,24.75
2024/07/09,CHINA-WAREHOUSE,Truck,MAT-0415,CST-00169,24.75
2024/07/09,CHINA-WAREHOUSE,Truck,MAT-0400,CST-00169,24.75
2024/07/09,CHINA-WAREHOUSE,Truck,MAT-0382,CST-00487,24.75
2024/07/09,CHINA-WAREHOUSE,Truck,MAT-0400,CST-00086,24.75
2024/07/09,CHINA-WAREHOUSE,Truck,MAT-0264,CST-00017,24.75
2024/07/09,CHINA-WAREHOUSE,Truck,MAT-0266,CST-00017,24.75
2024/07/09,CHINA-WAREHOUSE,Truck,MAT-0392,CST-00744,0.5
2024/07/09,CHINA-WAREHOUSE,Truck,MAT-0151,CST-00277,5.5
2024/07/09,CHINA-WAREHOUSE,Truck,MAT-0392,CST-00745,0.5
2024/07/09,CHINA-WAREHOUSE,Truck,MAT-0313,CST-00746,0.03
2024/07/09,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00122,3.0
2024/07/09,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00122,22.5
2024/07/09,CHINA-WAREHOUSE,Truck,MAT-0356,CST-00493,5.5
2024/07/09,CHINA-WAREHOUSE,Truck,MAT-0340,CST-00723,0.55
2024/07/09,CHINA-WAREHOUSE,Truck,MAT-0340,CST-00723,0.05
2024/07/09,CHINA-WAREHOUSE,Truck,MAT-0318,CST-00337,0.1
2024/07/09,CHINA-WAREHOUSE,Truck,MAT-0318,CST-00337,24.65
2024/07/09,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00054,16.5
2024/07/09,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00054,9.0
2024/07/09,CHINA-WAREHOUSE,Truck,MAT-0382,CST-00520,4.13
2024/07/09,CHINA-WAREHOUSE,Truck,MAT-0084,CST-00522,6.88
2024/07/09,CHINA-WAREHOUSE,Truck,MAT-0381,CST-00131,11.0
2024/07/09,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00042,21.0
2024/07/09,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00042,4.5
2024/07/09,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00610,10.5
2024/07/09,CHINA-WAREHOUSE,Truck,MAT-0013,CST-00567,21.0
2024/07/09,CHINA-WAREHOUSE,Truck,MAT-0233,CST-00379,21.0
2024/07/09,CHINA-WAREHOUSE,Truck,MAT-0233,CST-00379,4.5
2024/07/09,CHINA-WAREHOUSE,Truck,MAT-0146,CST-00086,16.5
2024/07/09,CHINA-WAREHOUSE,Truck,MAT-0146,CST-00086,8.25
2024/07/09,CHINA-WAREHOUSE,Truck,MAT-0007,CST-00013,12.38
2024/07/09,CHINA-WAREHOUSE,Truck,MAT-0007,CST-00013,12.3
2024/07/09,CHINA-WAREHOUSE,Truck,MAT-0007,CST-00013,0.08
2024/07/09,CHINA-WAREHOUSE,Truck,MAT-0095,CST-00732,8.82
2024/07/09,CHINA-WAREHOUSE,Truck,MAT-0085,CST-00723,0.2
2024/07/09,CHINA-WAREHOUSE,Truck,MAT-0399,CST-00361,24.75
2024/07/09,CHINA-WAREHOUSE,Truck,MAT-0280,CST-00732,0.58
2024/07/09,CHINA-WAREHOUSE,Truck,MAT-0116,CST-00723,0.2
2024/07/09,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00039,6.0
2024/07/09,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00610,15.0
2024/07/10,CHINA-WAREHOUSE,Truck,MAT-0142,CST-00179,25.5
2024/07/10,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00676,25.5
2024/07/10,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00008,25.5
2024/07/10,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00042,25.5
2024/07/10,CHINA-WAREHOUSE,Truck,MAT-0143,CST-00144,25.5
2024/07/10,CHINA-WAREHOUSE,Truck,MAT-0143,CST-00747,25.5
2024/07/10,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00210,25.5
2024/07/10,CHINA-WAREHOUSE,Truck,MAT-0084,CST-00403,24.75
2024/07/10,CHINA-WAREHOUSE,Truck,MAT-0246,CST-00002,24.75
2024/07/10,CHINA-WAREHOUSE,Truck,MAT-0055,CST-00277,24.75
2024/07/10,CHINA-WAREHOUSE,Truck,MAT-0266,CST-00277,24.75
2024/07/10,CHINA-WAREHOUSE,Truck,MAT-0320,CST-00513,24.75
2024/07/10,CHINA-WAREHOUSE,Truck,MAT-0388,CST-00748,24.75
2024/07/10,CHINA-WAREHOUSE,Truck,MAT-0416,CST-00749,24.75
2024/07/10,CHINA-WAREHOUSE,Truck,MAT-0229,CST-00113,24.75
2024/07/10,CHINA-WAREHOUSE,Truck,MAT-0018,CST-00050,24.75
2024/07/10,CHINA-WAREHOUSE,Truck,MAT-0007,CST-00050,24.75
2024/07/10,CHINA-WAREHOUSE,Truck,MAT-0084,CST-00149,24.75
2024/07/10,CHINA-WAREHOUSE,Truck,MAT-0146,CST-00180,24.75
2024/07/10,CHINA-WAREHOUSE,Truck,MAT-0092,CST-00049,24.75
2024/07/10,CHINA-WAREHOUSE,Truck,MAT-0153,CST-00284,24.75
2024/07/10,CHINA-WAREHOUSE,Truck,MAT-0015,CST-00035,24.75
2024/07/10,CHINA-WAREHOUSE,Truck,MAT-0137,CST-00487,24.75
2024/07/10,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00487,24.75
2024/07/10,CHINA-WAREHOUSE,Truck,MAT-0146,CST-00086,24.75
2024/07/10,CHINA-WAREHOUSE,Truck,MAT-0018,CST-00050,8.25
2024/07/10,CHINA-WAREHOUSE,Truck,MAT-0320,CST-00393,5.5
2024/07/10,CHINA-WAREHOUSE,Truck,MAT-0320,CST-00393,19.25
2024/07/10,CHINA-WAREHOUSE,Truck,MAT-0084,CST-00662,2.75
2024/07/10,CHINA-WAREHOUSE,Truck,MAT-0084,CST-00662,8.25
2024/07/10,CHINA-WAREHOUSE,Truck,MAT-0233,CST-00025,0.45
2024/07/10,CHINA-WAREHOUSE,Truck,MAT-0233,CST-00025,0.05
2024/07/10,CHINA-WAREHOUSE,Truck,MAT-0246,CST-00002,17.88
2024/07/10,CHINA-WAREHOUSE,Truck,MAT-0246,CST-00002,4.13
2024/07/10,CHINA-WAREHOUSE,Truck,MAT-0246,CST-00002,2.75
2024/07/10,CHINA-WAREHOUSE,Truck,MAT-0237,CST-00158,13.75
2024/07/10,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00750,6.0
2024/07/10,CHINA-WAREHOUSE,Truck,MAT-0050,CST-00121,12.38
2024/07/10,CHINA-WAREHOUSE,Truck,MAT-0415,CST-00049,24.75
2024/07/10,CHINA-WAREHOUSE,Truck,MAT-0322,CST-00049,24.75
2024/07/10,CHINA-WAREHOUSE,Truck,MAT-0111,CST-00049,4.13
2024/07/10,CHINA-WAREHOUSE,Truck,MAT-0111,CST-00049,20.63
2024/07/11,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00412,25.5
2024/07/11,CHINA-WAREHOUSE,Truck,MAT-0389,CST-00446,25.5
2024/07/11,CHINA-WAREHOUSE,Truck,MAT-0270,CST-00135,25.5
2024/07/11,CHINA-WAREHOUSE,Truck,MAT-0013,CST-00747,25.5
2024/07/11,CHINA-WAREHOUSE,Truck,MAT-0143,CST-00144,25.5
2024/07/11,CHINA-WAREHOUSE,Truck,MAT-0143,CST-00042,25.5
2024/07/11,CHINA-WAREHOUSE,Truck,MAT-0233,CST-00379,25.5
2024/07/11,CHINA-WAREHOUSE,Truck,MAT-0399,CST-00403,24.75
2024/07/11,CHINA-WAREHOUSE,Truck,MAT-0112,CST-00585,24.75
2024/07/11,CHINA-WAREHOUSE,Truck,MAT-0015,CST-00059,24.75
2024/07/11,CHINA-WAREHOUSE,Truck,MAT-0388,CST-00748,24.75
2024/07/11,CHINA-WAREHOUSE,Truck,MAT-0267,CST-00749,24.75
2024/07/11,CHINA-WAREHOUSE,Truck,MAT-0379,CST-00050,24.75
2024/07/11,CHINA-WAREHOUSE,Truck,MAT-0399,CST-00049,24.75
2024/07/11,CHINA-WAREHOUSE,Truck,MAT-0399,CST-00547,24.75
2024/07/11,CHINA-WAREHOUSE,Truck,MAT-0084,CST-00212,24.75
2024/07/11,CHINA-WAREHOUSE,Truck,MAT-0399,CST-00149,24.75
2024/07/11,CHINA-WAREHOUSE,Truck,MAT-0399,CST-00051,24.75
2024/07/11,CHINA-WAREHOUSE,Truck,MAT-0099,CST-00313,24.75
2024/07/11,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00008,24.75
2024/07/11,CHINA-WAREHOUSE,Truck,MAT-0322,CST-00052,24.75
2024/07/11,CHINA-WAREHOUSE,Truck,MAT-0265,CST-00052,24.75
2024/07/11,CHINA-WAREHOUSE,Truck,MAT-0153,CST-00284,24.75
2024/07/11,CHINA-WAREHOUSE,Truck,MAT-0400,CST-00132,24.75
2024/07/11,CHINA-WAREHOUSE,Truck,MAT-0382,CST-00487,24.75
2024/07/11,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00487,24.75
2024/07/11,CHINA-WAREHOUSE,Truck,MAT-0399,CST-00487,24.75
2024/07/11,CHINA-WAREHOUSE,Truck,MAT-0325,CST-00363,24.75
2024/07/11,CHINA-WAREHOUSE,Truck,MAT-0202,CST-00003,4.13
2024/07/11,CHINA-WAREHOUSE,Truck,MAT-0202,CST-00003,2.75
2024/07/11,CHINA-WAREHOUSE,Truck,MAT-0202,CST-00003,9.63
2024/07/11,CHINA-WAREHOUSE,Truck,MAT-0202,CST-00003,4.05
2024/07/11,CHINA-WAREHOUSE,Truck,MAT-0202,CST-00003,0.1
2024/07/11,CHINA-WAREHOUSE,Truck,MAT-0202,CST-00003,4.1
2024/07/11,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00153,12.0
2024/07/11,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00304,0.03
2024/07/11,CHINA-WAREHOUSE,Truck,MAT-0113,CST-00751,0.05
2024/07/11,CHINA-WAREHOUSE,Truck,MAT-0392,CST-00680,0.3
2024/07/11,CHINA-WAREHOUSE,Truck,MAT-0112,CST-00356,0.05
2024/07/11,CHINA-WAREHOUSE,Truck,MAT-0143,CST-00025,0.03
2024/07/11,CHINA-WAREHOUSE,Truck,MAT-0264,CST-00277,2.75
2024/07/11,CHINA-WAREHOUSE,Truck,MAT-0264,CST-00277,22.0
2024/07/11,CHINA-WAREHOUSE,Truck,MAT-0234,CST-00115,4.13
2024/07/11,CHINA-WAREHOUSE,Truck,MAT-0357,CST-00026,0.2
2024/07/11,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00038,12.0
2024/07/11,CHINA-WAREHOUSE,Truck,MAT-0151,CST-00025,0.05
2024/07/11,CHINA-WAREHOUSE,Truck,MAT-0015,CST-00058,0.2
2024/07/11,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00539,15.0
2024/07/11,CHINA-WAREHOUSE,Truck,MAT-0056,CST-00100,0.03
2024/07/11,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00645,1.5
2024/07/11,CHINA-WAREHOUSE,Truck,MAT-0055,CST-00025,0.03
2024/07/11,CHINA-WAREHOUSE,Truck,MAT-0112,CST-00025,0.2
2024/07/11,CHINA-WAREHOUSE,Truck,MAT-0324,CST-00034,19.98
2024/07/11,CHINA-WAREHOUSE,Truck,MAT-0324,CST-00034,1.43
2024/07/11,CHINA-WAREHOUSE,Truck,MAT-0142,CST-00069,18.0
2024/07/11,CHINA-WAREHOUSE,Truck,MAT-0270,CST-00069,15.0
2024/07/11,CHINA-WAREHOUSE,Truck,MAT-0324,CST-00034,0.93
2024/07/11,CHINA-WAREHOUSE,Truck,MAT-0324,CST-00034,0.03
2024/07/11,CHINA-WAREHOUSE,Truck,MAT-0324,CST-00034,0.15
2024/07/11,CHINA-WAREHOUSE,Truck,MAT-0146,CST-00081,0.05
2024/07/11,CHINA-WAREHOUSE,Truck,MAT-0146,CST-00081,24.7
2024/07/11,CHINA-WAREHOUSE,Truck,MAT-0112,CST-00008,22.0
2024/07/11,CHINA-WAREHOUSE,Truck,MAT-0112,CST-00008,2.75
2024/07/11,CHINA-WAREHOUSE,Truck,MAT-0314,CST-00025,0.03
2024/07/11,CHINA-WAREHOUSE,Truck,MAT-0322,CST-00186,1.38
2024/07/11,CHINA-WAREHOUSE,Truck,MAT-0354,CST-00751,0.03
2024/07/11,CHINA-WAREHOUSE,Truck,MAT-0356,CST-00356,0.03
2024/07/11,CHINA-WAREHOUSE,Truck,MAT-0156,CST-00049,24.75
2024/07/11,CHINA-WAREHOUSE,Truck,MAT-0415,CST-00049,24.75
